"","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C"
"X.17367","0.0175247787218002","3.1207111994947e-05","5.64636252512106e-05","0.730419370342182","0.227488911046174","0.0257717211098389","0.000103931493542537","0.000232891001416088","0.751462536432404","0.351597326070226","-0.103031033625412","0.15123995977825","Inf","Inf","0.0440613082756217","C: GENDER","OK_sd","OK_sd","NS","NS"
"X.17398","0.0206117668356702","0.0158015862478734","0.0410380775924022","0.00161057394652315","0.000299349095694413","0.0298399036347293","0.0294948453072409","0.076811960403986","0.0027630200321516","0.00146648636410585","0.0458309160909235","0.0879856902599029","Inf","Inf","0.131502683735112","C: AGE, DOSAGE_DPPIV_C","OK_sd","C: Status, AGE, DOSAGE_DPPIV_C","OK_sd","OK_sd"
"X.17438","0.0981887431691914","5.24454784776102e-08","0.00461160804615651","0.000194089263974058","0.262704238803705","0.126776521865455","3.19141319704561e-07","0.0118297771618797","0.000380398765885003","0.38875643626677","-0.0718467229727184","0.196861081628969","Inf","Inf","0.0408939541062352","NS","OK_sd","OK_sd","OK_sd","NS"
"X.17612","0.306992348053591","6.96116083160045e-13","0.00116998851219365","2.53395859234435e-09","0.699984072234819","0.358201733713433","1.06138148859346e-11","0.00347412343773914","9.79652937268172e-09","0.792225509610216","-0.0440603645075983","0.257824434043152","Inf","Inf","0.0140746930128019","NS","OK_sd","OK_sd","OK_sd","NS"
"X.17653","6.64344055964532e-13","0.00939612892255786","0.0212520632585365","2.67729921815455e-28","0.000136445081776674","3.24285929476212e-12","0.0182672592376949","0.0438950530317109","6.3738509456767e-27","0.000749619335914765","0.312528724374091","-0.0946583107052624","Inf","Inf","0.138659607112848","OK_sd","C: CENTER_C","C: Status, DOSAGE_DPPIV_C","OK_sd","C: Status"
"X.17654","1.10869948623252e-12","0.0155839619722069","0.00398120457930405","5.27294541207802e-20","0.000259550094259411","5.29755353104766e-12","0.0292091662932109","0.010341422927592","7.015085219794e-19","0.00131421446981351","0.309462279717013","-0.0881690622535972","Inf","Inf","0.132828684335746","OK_sd","C: CENTER_C","OK_sd","OK_sd","C: Status"
"X.17655","0.118008401382538","0.260350980230194","0.685754765135684","0.001870781739984","0.185410403648453","0.150646661031143","0.334560871375353","0.758410119225039","0.00316585804206747","0.301319661977186","-0.0501254454632441","-0.0410960441632734","Inf","Inf","-0.0483436681055952","NS","NS","NS","OK_nc","NS"
"X.17673","0.134715949421649","0.0902315899736448","0.10618367579833","0.0123917433777452","0.00113614151012802","0.169369194723873","0.136352191084895","0.170926747400159","0.0179653800893166","0.00474382778228837","0.0420411822764019","0.0618240285681624","Inf","Inf","0.11845637070431","NS","NS","NS","OK_sd","OK_sd"
"X.17676","0.0197554399576928","6.42096729600559e-05","0.128542858392061","0.000193388390165312","0.153367306123234","0.0287949860607832","0.000200304657946657","0.201191071324136","0.000379780094724064","0.260474886619811","-0.101373495972937","0.145215936314084","Inf","Inf","-0.0521155556087628","C: CENTER_C","OK_sd","NS","OK_sd","NS"
"X.17685","0.861966329780869","1.32028773031503e-06","0.0454763494579494","0.96355327230521","0.259321901511832","0.880126643726591","5.91297178230195e-06","0.084075485305773","0.972150030125034","0.384742614629724","-0.00751919353258945","0.175299514691724","Inf","Inf","0.0411848144167485","NS","OK_sd","C: AGE","NS","NS"
"X.17690","0.00123785909736897","0.00638298475868729","0.736692834061096","0.0523844230076675","0.018096609254229","0.00217869623233423","0.0130644197851262","0.799114449097448","0.0657591693074975","0.0467828429590042","-0.140250288185524","-0.0993781420537483","Inf","Inf","-0.0861758818915876","OK_sd","OK_sd","NS","C: AGE","C: Status"
"X.17692","0.0401723943808434","0.32846326737409","0.396957784646784","0.000356896368915098","0.455151050726788","0.0552879707655217","0.408921700758386","0.50672137592729","0.000666173827534783","0.591043039077753","0.0500651713667905","0.0356833347188439","Inf","Inf","-0.0272753077125251","OK_sd","NS","NS","OK_sd","NS"
"X.17761","0.0020205271469128","0.000599989302336153","0.0495623832226851","3.82211451932404e-12","0.759398146847807","0.00344021999794312","0.00153042384073338","0.0899146444293899","2.13440716161429e-11","0.836550576128537","-0.134087261823141","0.124855990257426","Inf","Inf","-0.0111868222621855","C: CENTER_C","OK_sd","C: Status, CENTER_C","OK_sd","NS"
"X.17765","9.69422892165346e-10","0.864853410759371","0.0527788230947615","1.61823965746258e-06","0.00018913243635494","3.46186017017993e-09","0.900718472199028","0.0946114437775315","4.28491847044724e-06","0.000983343739975686","0.15691607585495","-0.00621681119687767","Inf","Inf","0.135727746903528","OK_sd","NS","C: Status, CENTER_C, DOSAGE_DPPIV_C","OK_sd","C: Status"
"X.17969","0.730100712314118","0.00195069397723553","0.00289594963435199","7.98151261698248e-14","0.0725077140149926","0.769213250473803","0.00447900461439698","0.00779722947185644","5.36183793130952e-13","0.14576735987903","-0.0139157820187302","-0.112786250980382","Inf","Inf","-0.0655289626359785","NS","OK_sd","OK_sd","OK_sd","NS"
"X.18345","2.04078045786497e-22","0.0013042521680589","3.16734590533495e-08","2.4840180742112e-10","3.28921335227825e-07","1.99233027433292e-21","0.00312146418352016","2.36158702941732e-07","1.09441965152747e-09","3.71955209920132e-06","0.422302922540252","0.117032112883201","Inf","Inf","0.184899156137639","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X.18779","0.00178926392893895","0.0951745714338734","0.660521442514018","3.51410843090191e-86","0.042982831634533","0.00306957162018982","0.14299547688408","0.735901147365782","1.58954838024463e-83","0.0960917669325558","0.132783834487331","-0.0608964657471371","Inf","Inf","-0.0738252696496241","C: CENTER_C","NS","NS","OK_sd","C: CENTER_C"
"X.18886","3.74885102104574e-17","0.000507171654451396","2.93810078097112e-10","3.10298842154477e-07","1.36697855047949e-05","2.50600533771383e-16","0.00131593104223814","3.06692519982909e-09","9.25440722645332e-07","0.000103054994055593","0.366187738741929","0.126491756009682","Inf","Inf","0.157862474722312","OK_sd","C: Status","OK_sd","OK_sd","C: Status"
"X.18887","5.52360311814534e-18","0.0201830682260251","0.0010993912559059","4.80405963686889e-06","4.90322450656423e-07","3.84386124683242e-17","0.0368644162662575","0.00328606593450287","1.18529253222383e-05","5.36586746403844e-06","-0.375801457126282","0.0846970781148607","Inf","Inf","-0.182193185134693","OK_sd","C: CENTER_C","OK_sd","C: Status","OK_sd"
"X.18899","0.000959056568187291","1.65111721500488e-07","4.4330118224183e-09","0.0126606663931548","0.394074035747345","0.00171242074082915","9.10799211691715e-07","3.60215391797703e-08","0.0182966179930895","0.526855632028716","-0.143610569062813","-0.189478946002084","Inf","Inf","-0.0311226901946107","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"X.18901","4.20723733883201e-11","0.00676637400807544","0.00134844136302331","0.000156300173125234","0.0836071182658344","1.72484020205288e-10","0.0137454633667042","0.00395212727780267","0.000310540753925246","0.162078370695339","-0.286723876829884","0.0986783327787725","Inf","Inf","-0.0631334105970988","OK_sd","OK_sd","OK_sd","C: Status","NS"
"X.18913","0.00400521821679858","0.0437158549535962","0.0063598086359588","6.70316347735277e-17","0.895815312182562","0.00657204488536356","0.0729673003346002","0.0157486502171462","6.45120059487071e-16","0.925130425138308","0.125151627023891","-0.0735680160484698","Inf","Inf","0.00478316386653216","C: CENTER_C","C: CENTER_C","OK_sd","OK_sd","NS"
"X.18921","4.35013986373191e-12","0.0668457818321941","0.54839485448718","4.09579957561344e-25","0.338433079029365","1.94823095547333e-11","0.104504292564847","0.646246940094312","7.82816904803864e-24","0.469470670110566","-0.301167057192583","0.0668684614936645","Inf","Inf","-0.034955374594125","OK_sd","NS","NS","OK_sd","NS"
"X.18922","3.57424350447936e-11","0.039425117520629","0.00222740154841206","1.259893891952e-07","4.4297092527299e-06","1.47873614822249e-10","0.0667080853809146","0.00620653778479501","3.88562729858833e-07","3.6878008932236e-05","0.2879218244969","0.0751291389085652","Inf","Inf","0.166492152452075","OK_sd","C: Status, GENDER, DOSAGE_DPPIV_C","OK_sd","OK_sd","OK_sd"
"X.18935","6.53774482614839e-09","9.72761756602195e-09","0.852086874855956","2.87521847759935e-09","0.191414112516925","2.12242098781899e-08","6.78549069966813e-08","0.893571784528232","1.09290517481858e-08","0.308857254084979","-0.244599817670858","0.207219384939991","Inf","Inf","-0.0476919949107293","OK_sd","OK_sd","NS","OK_sd","NS"
"X.19141","0.0521994344436405","0.00235639113407185","0.130845235241181","0.0236436116147108","0.572749561901335","0.0705524228486257","0.00530285699657629","0.203620394750324","0.0321164974586211","0.698939888039668","-0.0844364748694689","0.110743998335324","Inf","Inf","-0.0205992934136487","C: CENTER_C","OK_sd","NS","OK_sd","NS"
"X.19183","0.0385575839811834","5.09330310496772e-06","0.0952941069036617","0.049557162217641","0.0254244862290798","0.0532275091174628","1.98609549236816e-05","0.155988061602254","0.0626738761690017","0.0626152954861366","0.0799008491113338","0.165446903074353","Inf","Inf","0.0814980680660524","C: AGE","OK_sd","NS","C: DOSAGE_DPPIV_C","C: AGE"
"X.19438","1.42778463654441e-15","0.866923261523088","0.000194949701409366","1.5099027421009e-08","0.000909932859733271","8.24469681613094e-15","0.900777079545812","0.000713064002190055","5.33577609643468e-08","0.00387078022149859","0.344308241729264","0.00612069551959749","Inf","Inf","0.120716345235104","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X.21258","3.56038895498621e-24","0.666320925171348","0.0677837204321044","2.31376479514042e-19","4.54186762595061e-05","3.92800635115145e-23","0.734522742045101","0.11717517022467","2.96205549717505e-18","0.000296313190789182","-0.441093372109669","0.0157495720774702","Inf","Inf","-0.148135712724456","OK_sd","NS","NS","OK_sd","C: Status"
"X.21285","0.0462753281354727","0.310925229332426","3.54928634920366e-20","1.31566322513065e-07","0.00388129282583313","0.0631111761606396","0.389589599449771","9.26227226128724e-19","4.03926469796898e-07","0.0136095978414872","0.0866063423417993","-0.0369995083910043","Inf","Inf","0.105184563873174","C: GENDER, DOSAGE_DPPIV_C","NS","OK_sd","OK_sd","C: GENDER, CENTER_C"
"X.21286","0.81897100225638","4.60742840644888e-05","0.0510663013133429","6.12938990800564e-08","0.974494494774191","0.843844836797196","0.000148510222032093","0.0921125431985124","1.98037669170563e-07","0.981729049301097","-0.00996029443896118","0.148015937044908","Inf","Inf","-0.00116783594521591","NS","OK_sd","OK_sd","OK_sd","NS"
"X.21310","0.0126992664771661","0.069676700207889","0.0111287120753832","0.0299078585315258","0.0408392722923797","0.0190840582608132","0.108366554983042","0.0253809450189832","0.0394411700945389","0.0931409957995955","0.108380359685671","0.0661875717755669","Inf","Inf","0.0745993992362921","AD","NS","OK_sd","C: Status","C: GENDER"
"X.21312","0.000689346738896577","1.46580684609034e-05","0.121801084402947","0.00225051450173459","0.0055584803235129","0.00125394574354243","5.23447339511735e-05","0.192414518666821","0.00372432704738272","0.0178318151276761","-0.143068102194731","-0.157312832593117","Inf","Inf","-0.101021069694794","OK_sd","OK_sd","NS","OK_sd","C: Status"
"X.21315","0.00102872963178977","0.000194113041199776","0.421555313729253","2.32662171773059e-11","0.394612978297408","0.00182481844488721","0.000551069868008569","0.530655616628416","1.17806928020911e-10","0.527056901131479","0.0675898649106813","0.135491822871838","Inf","Inf","-0.0310872543292499","C: CENTER_C","OK_sd","NS","OK_sd","NS"
"X.21319","9.50904630817102e-09","0.266532733341967","0.229940412201903","6.88936861071205e-43","0.665978709623601","3.03701694586062e-08","0.341212187872688","0.327761701006283","3.4625456313838e-41","0.766193428838023","-0.249587499152396","0.0405678236557721","Inf","Inf","0.015766763525333","C: CENTER_C","NS","NS","OK_sd","NS"
"X.21339","7.93863028612101e-25","3.82052422635657e-10","0.600491797134107","2.58279491442489e-56","0.101165092583193","9.79338299842383e-24","3.38853031056592e-09","0.688814343796266","2.50346621348184e-54","0.188572844279386","0.447422152237299","-0.225743979999045","Inf","Inf","0.0598225878984226","OK_sd","OK_sd","NS","OK_sd","NS"
"X.21353","0.0132293984551794","0.510631672939668","0.107583841826507","0.0246562343712673","0.00089224748820258","0.0198587319730956","0.591739692723424","0.172975442367973","0.0332920497928454","0.00380748377827327","0.107747481672908","0.0240259872878553","Inf","Inf","0.12091430795463","C: DOSAGE_DPPIV_C","NS","NS","AD","OK_sd"
"X.21364","7.55134554998506e-19","0.00729976072935538","8.81098210124686e-17","1.02762731999873e-08","2.14725126668447e-05","5.75684039962344e-18","0.0146535137717977","1.73282647991188e-15","3.6697112453639e-08","0.000150975127921805","0.385580929275882","-0.0977616815631037","Inf","Inf","0.154273271154617","OK_sd","C: CENTER_C","OK_sd","OK_sd","C: Status"
"X.21383","0.153685723526553","0.000231283782744453","0.0116947052647117","1.21254104236098e-30","0.172221156859718","0.191331675986728","0.000640514475886169","0.0264055158805553","3.73958680564511e-29","0.285005012022728","-0.0620069767266645","0.133891557197416","Inf","Inf","0.0498320951581213","NS","OK_sd","C: AGE","OK_sd","NS"
"X.21410","7.29478098866214e-09","0.00453151191270041","1.18411520740365e-17","0.00326557051956847","0.000802850813569164","2.35690900038441e-08","0.00962325769254218","2.398275129025e-16","0.00527545142268383","0.00350311432158635","0.245511463379719","0.1034066755462","Inf","Inf","0.121974184199844","OK_sd","C: Status, GENDER","OK_sd","OK_sd","C: Status"
"X.21441","0.000115770583372713","0.000197593382480336","0.000267416615178606","0.00182273044894613","0.0177947939916485","0.000235886909364521","0.000557451600885273","0.000940114888076085","0.00309180652402487","0.046348436557902","0.167644865023695","-0.135330310481377","Inf","Inf","0.086401995339032","OK_sd","OK_sd","OK_sd","OK_sd","C: Status, GENDER, CENTER_C"
"X.21442","1.29004232020913e-09","2.07072975345399e-10","0.31493482698764","5.80224422563697e-26","0.0395778584786867","4.50022475198919e-09","1.91155120778032e-09","0.424817654296449","1.19297657790748e-24","0.0911836230145634","-0.263563555267579","0.229071763545996","Inf","Inf","-0.0750711545062123","C: CENTER_C","OK_sd","NS","OK_sd","C: Status, CENTER_C"
"X.21467","1.51775069159414e-39","0.164025301871725","0.0898095993544185","2.39416187935058e-16","2.39758909375058e-11","4.47736454020273e-38","0.224603768556944","0.148987318244433","2.15157461607863e-15","1.12190634490329e-09","0.572234737468639","0.0508003649486315","Inf","Inf","0.240395510542666","OK_sd","NS","NS","OK_sd","C: Status"
"X.21470","1.26910098635071e-07","0.0038813432939371","1.6157012846022e-10","5.27249503563517e-09","0.000505026042749623","3.62562113363772e-07","0.00840029162659115","1.74008463746444e-09","1.94953018075121e-08","0.0023333761155742","0.229757321419154","-0.105184415705798","Inf","Inf","0.126532770914205","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X.21471","3.83868434668123e-35","0.918984020644071","9.53768378948827e-06","3.28072589717235e-15","1.06759840461877e-09","9.82848048763477e-34","0.939052195793678","4.79356922308725e-05","2.58834014096679e-14","2.44875600151038e-08","0.537901105276244","0.00371528031123717","Inf","Inf","0.220040824057843","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X.21607","0.029728371276011","0.839964647732602","0.748546757503186","0.00104916440080692","0.348355036195272","0.0420661103457215","0.883220830527673","0.810676735779587","0.00183705302179999","0.479292069222596","-0.0945323860254507","-0.00737611670216392","Inf","Inf","-0.0342444270009234","OK_sd","NS","NS","OK_sd","NS"
"X.21628","0.00147525174903064","0.000164957604329781","0.000173735223835981","8.18085618848861e-18","0.041381678187194","0.00256985445883771","0.00047425311244812","0.000644149450124117","8.60575337037135e-17","0.0942196934564131","0.138268777264611","0.136962806611478","Inf","Inf","0.0744003272330212","C: CENTER_C","OK_sd","OK_sd","OK_sd","C: Status, AGE, CENTER_C"
"X.21661","8.10779907901944e-07","0.0184738062920502","0.0328890517215994","0.0518010610353325","0.00962083130065274","2.09967239508194e-06","0.034067770228124","0.06393951456871","0.065207829151156","0.0277775916489059","-0.190322993814371","-0.0858978824151529","Inf","Inf","-0.09436343884882","OK_sd","C: Status","C: Status, AGE, DOSAGE_DPPIV_C","C: DOSAGE_DPPIV_C","C: Status"
"X.21733","0.0858328154870813","0.000350139919303846","8.95827105139266e-05","0.00674713586560076","0.735585165007679","0.112211108493227","0.000939876920234115","0.000355449526805259","0.0103339315684201","0.818858957272699","-0.0747022082922089","0.130031659157995","Inf","Inf","0.0123349014534655","NS","OK_sd","OK_sd","OK_sd","NS"
"X.21736","6.13573859541492e-10","4.13391913273623e-12","0.192833288015855","0.00170016816632614","3.94253210287027e-05","2.2564220254683e-09","5.19419283622506e-11","0.28137072240593","0.00290204805245858","0.000264852280375988","0.269056032306916","0.249218374002683","Inf","Inf","0.149313520126224","OK_sd","OK_sd","NS","OK_sd","OK_sd"
"X.21742","2.75274769262527e-13","0.137407054746974","1.5032227411407e-08","2.58156540857314e-10","0.0147156270912292","1.38865376167007e-12","0.194230597178796","1.13959399984801e-07","1.13005943852702e-09","0.0393092637062952","-0.301709524060666","0.0542215568316846","Inf","Inf","-0.0889238769885637","OK_sd","NS","OK_sd","OK_sd","C: Status, GENDER"
"X.21752","1.17918837273097e-24","0.0679178311037769","0.00409285304778792","9.99449085487163e-39","1.60125817041688e-06","1.40364791385607e-23","0.105936203227385","0.0105790506397109","4.37500777098735e-37","1.5089634286498e-05","-0.395842594197111","0.0666078786212958","Inf","Inf","-0.173925168235171","OK_sd","NS","C: Status","OK_sd","C: Status"
"X.21788","0.475171513520718","0.133338213936251","4.27774838139172e-06","0.00941690070906907","0.47783690469291","0.531143116843175","0.189664524435527","2.32196182141942e-05","0.0140425651233041","0.614038522413143","0.029564444310502","0.0547883063498476","Inf","Inf","-0.0259220011482079","NS","NS","OK_sd","OK_sd","NS"
"X.21796","0.0295349401891633","0.110547605239831","3.9839507573686e-05","4.28773087942894e-08","0.488560885251445","0.0418360269694098","0.163057717728751","0.000170006955275132","1.42609088318262e-07","0.624860623266928","0.0946453999563012","0.0582380119757643","Inf","Inf","0.0252945438826061","C: GENDER, CENTER_C","NS","OK_sd","OK_sd","NS"
"X.21803","0.348239299238316","0.032430877662516","0.00160265853576321","1.49524289833671e-13","0.345637706495018","0.401792544001","0.0566392548108548","0.00460764329031922","9.75502217809092e-13","0.476172962145928","0.0348610305363641","0.0780143273495097","Inf","Inf","0.0344378378453865","NS","C: GENDER, CENTER_C","OK_sd","OK_sd","NS"
"X.21807","0.000189887739368367","0.00149399814490623","0.895152843998486","2.50422281525637e-09","0.363374366924546","0.000377273297690884","0.00352583562197869","0.923041344457405","9.71735680546108e-09","0.494087190297203","-0.144386598054654","0.115614973953083","Inf","Inf","-0.0331922267550927","C: CENTER_C","OK_sd","NS","OK_sd","NS"
"X.21815","0.00264624598217357","0.230435329032663","6.87302158461766e-21","7.19526727194466e-08","0.434565555888689","0.0044442522250118","0.30212632028727","1.94306047715128e-19","2.31373878863244e-07","0.568117012852554","-0.123848199688082","0.0437835800357508","Inf","Inf","-0.0285365000453116","C: CENTER_C","NS","OK_sd","OK_sd","NS"
"X.21816","0.53503881731142","0.347138538804646","1.4198114012212e-05","0.281609214657155","0.925986209472913","0.588369266686869","0.42941385338004","6.9305182426517e-05","0.309177754279741","0.946207293866524","-0.0240267616988254","0.0343308944928132","Inf","Inf","-0.00339320223527814","NS","NS","OK_nc","NS","NS"
"X.21821","1.60512155435164e-09","0.084253322184129","0.931635026045865","0.000160737011534481","0.000202788597451627","5.55650497258973e-09","0.127887872711256","0.950547917552059","0.00031888907112908","0.00104236411644643","-0.262229990883543","0.0630020733417846","Inf","Inf","-0.135094111357214","OK_sd","NS","NS","OK_sd","C: Status"
"X.21830","0.198155856878166","8.02185220108541e-06","0.149382829950372","1.38003728798527e-05","0.38317997568003","0.241163675142306","2.98237080462271e-05","0.226494413678944","3.1903076657513e-05","0.516360702083218","-0.0444144748242633","0.162000101703377","Inf","Inf","0.0318453759817033","NS","OK_sd","NS","OK_sd","NS"
"X.21831","0.00634727968732344","0.251069230786871","0.246441734996555","0.981740900302455","0.253179104334428","0.0100504767044316","0.324786411990261","0.345476688419757","0.98516435686271","0.377958244864487","-0.0905995012318518","0.0419056853996852","Inf","Inf","-0.0417198409237825","OK_nc","NS","NS","NS","NS"
"X.21834","1.57958077203367e-05","0.426088441059127","0.766026203558569","0.000400184633802273","0.0668878908243985","3.56061645788984e-05","0.512136416755745","0.825854720841161","0.000741872333428531","0.135878544683696","-0.187580522425731","0.0290658136449179","Inf","Inf","-0.0668581615248086","OK_sd","NS","NS","OK_sd","NS"
"X.21839","0.00252511161931307","0.0144759111067408","0.138662285239205","2.69777327776905e-10","0.277345628016772","0.00425661672969917","0.0272830713497879","0.214066804402277","1.17335844164507e-09","0.408197415638569","-0.118054352166477","0.0891391484421653","Inf","Inf","-0.0396637313596302","C: CENTER_C","C: CENTER_C","NS","OK_sd","NS"
"X.21840","0.0619772235329653","0.733939321417807","0.463144680436191","0.128963300237052","0.989298822625494","0.0826160042575971","0.796127625230987","0.570296324699912","0.151386849845744","0.990759042289886","-0.0702795964649243","-0.0124146894997268","Inf","Inf","-0.000489912622339722","OK_nc","NS","NS","NS","NS"
"X.21842","6.85265690920474e-16","0.0052667459931275","0.00806880784074608","0.0149763651037804","0.0146573856562673","4.0430675764308e-15","0.0109616170439785","0.0193794198936149","0.0213700604057097","0.0392309119044472","-0.335493155122921","0.101655337294255","Inf","Inf","-0.0889758940585933","OK_sd","C: GENDER, CENTER_C","OK_sd","C: Status","C: Status"
"X.21845","0.174556984390264","0.45876808669053","0.390965588554102","2.49766043599053e-05","0.893083869986771","0.214949027057702","0.542289454389415","0.50193027783152","5.57454804545914e-05","0.923012042324485","-0.0561528551086064","0.0270570637699409","Inf","Inf","-0.00490931207469831","NS","NS","NS","OK_nc","NS"
"X.22143","0.096949381630111","3.78904759808817e-05","0.00286335329078769","0.100232579789973","0.596429611258965","0.125534647778684","0.000123303059726754","0.00772479207872543","0.119626746503952","0.714346851260738","-0.0691569914184755","0.149642423711353","Inf","Inf","-0.019340772142041","NS","OK_sd","OK_sd","NS","NS"
"X.22162","3.49275814207017e-07","1.75158588389334e-09","0.714845872608656","0.000185167735320053","0.00510800474401715","9.38408887719648e-07","1.43186870147184e-08","0.782323661833505","0.000364691751566491","0.0167025600906778","-0.221560044301461","0.217236610120251","Inf","Inf","-0.10201388959434","OK_sd","OK_sd","NS","C: Status","C: Status"
"X.22509","1.11275812380057e-18","0.000601977344283588","0.15137986550034","4.73072870138119e-15","0.000509913728796524","8.38895985554096e-18","0.00153261398910474","0.229010565756924","3.68942462515763e-14","0.00233767881748947","-0.350983597911503","0.124823598095159","Inf","Inf","-0.126439573644379","OK_sd","OK_sd","NS","OK_sd","C: Status"
"X.22520","1.05328351716795e-23","2.31470983039088e-06","6.27272116278027e-07","0.000283206322665575","3.51606562035007e-12","1.15266591354589e-22","9.81581637450134e-06","3.95910819436875e-06","0.000536747178571488","2.16877320309775e-10","0.421202920279973","0.171270034940201","Inf","Inf","0.250013860620446","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"X.22776","0.000141858528279676","0.184559319708309","0.874448158018723","0.00137035416216599","0.355421392286131","0.000286461343564763","0.248706054462935","0.909292069296098","0.00235687021300284","0.486942424512171","0.165459929027251","-0.0484373025794592","Inf","Inf","0.0337458987290651","OK_sd","NS","NS","OK_sd","NS"
"X.22834","5.60116936513593e-09","0.000361344012066979","5.85772419147652e-05","0.0220745929870887","8.40029192948337e-08","1.82711221838689e-08","0.00096524374876947","0.000240876719025262","0.0302578006903832","1.18741626544885e-06","0.247590919707369","0.129734170245411","Inf","Inf","0.193863386313089","OK_sd","OK_sd","OK_sd","C: DOSAGE_DPPIV_C","OK_sd"
"X.23583","0.95909296772582","0.00628434588751588","0.0505866820701917","0.971866462071752","0.142804101502222","0.964066042373288","0.0129014483651423","0.0915281700923335","0.978355184741371","0.245985565138932","-0.0020493192794232","0.0995642872791665","Inf","Inf","0.0534893917864168","NS","OK_sd","C: AGE","NS","NS"
"X.23587","3.64249364997672e-14","0.105777834118093","4.22640369235079e-05","1.09892202165078e-10","0.00409510109901873","1.93080620430406e-13","0.156874886227598","0.00017978776835486","5.12452640336807e-10","0.0141103596409437","0.329337663022595","0.059029655047904","Inf","Inf","0.104571990360838","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X.23593","5.62004410196931e-11","1.89994202207476e-20","1.06307846951537e-07","0.067893454157639","0.00280235144808469","2.2496754709063e-10","1.11080926970083e-18","7.51352855798105e-07","0.0835280301830608","0.0103336709648123","0.284998530818899","0.329053566618831","Inf","Inf","0.108841100898535","OK_sd","OK_sd","OK_sd","C: Status, DOSAGE_DPPIV_C","C: Status, AGE"
"X.23636","0.102611905831257","0.866000974662514","0.948337303738471","0.0464882388496548","0.312793127870734","0.132110394889009","0.900718472199028","0.963965334212064","0.0592343099708747","0.445585777457053","0.0382062428895402","-0.00616351760720204","Inf","Inf","-0.0368570530621751","NS","NS","NS","OK_nc","NS"
"X.23639","3.54888486009862e-12","3.53149641486883e-08","0.536116638814201","3.30180230050136e-06","0.117072816514013","1.60527891838461e-11","2.22894913254744e-07","0.638597381023767","8.37485181641186e-06","0.21042094305896","-0.302417744693996","0.19934211081705","Inf","Inf","-0.0571975012102041","OK_sd","OK_sd","NS","OK_sd","NS"
"X.23641","2.71964884173694e-08","0.0363329473522347","2.00884098215338e-10","0.0253888040447288","0.0552312027244965","8.33084306599781e-08","0.0621890876049846","2.14645449825365e-09","0.0341791736991042","0.116940179685578","0.240124466009177","0.0763460516417373","Inf","Inf","0.0699384535977412","OK_sd","C: Status, GENDER","OK_sd","C: Status","NS"
"X.23644","0.024644341920002","0.085261177021478","0.644896387748215","0.16395420996064","0.325156387549367","0.0352024968267818","0.129128813859538","0.723243304276303","0.188228310420126","0.458666546678266","-0.0977193788754361","-0.062798847283934","Inf","Inf","0.0359279386930952","OK_nc","NS","NS","NS","NS"
"X.23648","1.6914691228169e-25","3.75964500450796e-06","8.16086441581113e-12","0.000953787055005239","6.42058669787379e-08","2.22846951423547e-24","1.51840424735634e-05","9.88776161808545e-11","0.00167871469992491","9.78959117866824e-07","0.453781069413156","0.167712089657725","Inf","Inf","0.195579355082247","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"X.23654","3.49143027242498e-38","8.80202058235974e-10","0.245332755645501","2.50631899919777e-09","1.42131605574885e-05","9.66912424424632e-37","7.55971008244441e-09","0.344277713972021","9.71735680546108e-09","0.000106559441306696","0.561837455830389","0.221123897043153","Inf","Inf","0.15755576367739","OK_sd","OK_sd","NS","C: Status","C: Status"
"X.23655","0.0118655759101425","1.9509792417491e-10","0.0165624117605543","4.46619887007619e-13","0.197927474691781","0.0181239769063532","1.83852696600939e-09","0.0349536434822274","2.73031510727433e-12","0.317104584600646","-0.109148854415454","0.229392680045078","Inf","Inf","0.047001757227048","C: CENTER_C","OK_sd","C: AGE","OK_sd","NS"
"X.23659","0.00459804245673419","3.52209275638218e-19","1.58719390788503e-05","1.17269159848167e-05","0.00211151722231498","0.00747571688864832","1.59315995680354e-17","7.58388074999995e-05","2.72957547022235e-05","0.00800371192927774","0.123245458723545","0.318406896047184","Inf","Inf","0.111933958972789","C: AGE, CENTER_C, DOSAGE_DPPIV_C","OK_sd","OK_sd","OK_sd","C: AGE"
"X.23662","2.87095061662565e-41","0.512591831139817","1.12745423921928e-08","6.03205564601669e-14","2.72602570928492e-16","9.98943586348977e-40","0.59299839288724","8.74260230068894e-08","4.13409066244679e-13","4.11024098611071e-14","0.57454022165799","0.0239147325223837","Inf","Inf","0.292410183123266","OK_sd","NS","OK_sd","OK_sd","OK_sd"
