"","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C"
"taurochenodeoxycholic.acid.3.sulfate","1.05588289924138e-09","0.00540776506213191","3.72164440070275e-09","0.0174307296658266","-0.264188899018286","-0.101344895023836","OK_sd","C: Status"
"tetradecadienedioate..C14.2.DC..","4.04780562010166e-06","0.540464772209209","9.6197412022381e-06","0.667343672327476","-0.200433973494466","-0.0223557658442903","OK_nc","NS"
"pregnenetriol.sulfate.","1.24154825151945e-05","0.0103234793848257","2.82681372032197e-05","0.0295348915875616","0.19005176038033","0.0934793286814462","OK_sd","C: Status"
"pregnenetriol.disulfate.","1.65930250239286e-10","0.000746715854961648","6.28959077024332e-10","0.00328252543338736","0.277886187437371","0.122697083460856","OK_sd","C: Status"
"eicosenedioate..C20.1.DC..","0.136569600202588","0.0406407701634304","0.171438434296866","0.0930176992383444","0.0647419138532476","-0.0746728119298662","NS","OK_nc"
"glu.gly.asn.val..","0.04100986310276","0.358258605917418","0.0563833680146356","0.489584016344347","0.0888666209588102","0.0335474935465372","OK_nc","NS"
"hydroxy.N6.N6.N6.trimethyllysine.","5.45291346804569e-11","0.100270715132222","2.19572806413591e-10","0.187687736008382","0.285194421632373","0.0599796425333106","OK_nc","NS"
"undecenoylcarnitine..C11.1.","0.00355491004502372","0.117558352401477","0.00586862886994792","0.210726982822469","-0.126779027628139","-0.0571219140515725","OK_nc","NS"
"X3.decenoylcarnitine","0.924788532872036","0.594197515978152","0.933578942088976","0.712302145920806","0.00409110429678966","0.0194584044307889","NS","NS"
"levulinoylcarnitine","0.000324757973467626","0.187671891917725","0.000620699394359956","0.304521497430143","0.143203718911751","0.0480963954067741","OK_nc","NS"
"X3.hydroxydecanoylcarnitine","5.40912805550895e-07","0.188496303287947","1.42527898472343e-06","0.305238047209719","-0.21792852999013","-0.0480067998629248","OK_nc","NS"
"palmitoyl.sphingosine.phosphoethanolamine..d18.1.16.0.","7.30418710731534e-23","5.11209387623428e-05","7.18245065552675e-22","0.000324164083647192","-0.427976221868949","-0.147144501246907","OK_sd","C: Status"
"picolinoylglycine","9.95601007010203e-20","0.0720001072596271","8.18806403947179e-19","0.144961640283849","0.395277524542859","0.0656454862907056","OK_nc","NS"
"X4.vinylcatechol.sulfate","0.00341720691712056","0.837720106300838","0.00566196555132186","0.883283748446183","-0.127313960234165","-0.00748101425210967","OK_nc","NS"
"X4.vinylguaiacol.glucuronide","0.0324927342929532","0.640572178100337","0.0454563303459149","0.74678388804309","0.0416267978632833","0.0170531827658636","OK_nc","NS"
"succinoyltaurine","0.35722156842668","0.111731456161113","0.410804803690682","0.202699981297634","-0.0400446028313757","-0.0580457124705441","NS","NS"
"X3.5.dichloro.2.6.dihydroxybenzoic.acid","0.000176408710140908","0.240980724520819","0.000351522202145686","0.366580207661917","0.16310923926556","-0.0428097089389706","OK_nc","NS"
"metabolonic.lactone.sulfate","3.94144828228052e-46","4.41259306796979e-05","1.91019475680524e-44","0.00029347213981092","0.620084835790758","0.148376762417356","OK_sd","C: Status"
"vanillic.acid.glycine","0.133994071053112","0.933677821471562","0.168865482670319","0.953348987010466","-0.064809722211758","-0.00303971517252232","NS","NS"
"X2.hydroxy.4..methylthio.butanoic.acid","1.40147403472954e-08","0.0405955513017517","4.41252961746632e-08","0.0930176992383444","0.246716945308792","0.0746895777775956","OK_sd","C: Status"
"branched.chain.14.0.dicarboxylic.acid..","3.9545276859836e-17","0.0665824333303913","2.63053630876458e-16","0.135460812637693","-0.365893902521717","-0.0669329984413759","OK_nc","NS"
"pentose.acid.","0.00200165279123882","0.427658946959073","0.00341236537400889","0.560167172802569","-0.134381098043352","0.0289672929048463","OK_nc","NS"
"X1.methyl.5.imidazolelactate","3.22895417891898e-06","0.16342854257927","7.78275456623989e-06","0.273455650160382","0.202468224249776","0.0508722733263413","OK_nc","NS"
"feruloylquinate..1.","0.576717496795828","0.587958399096887","0.62759073227902","0.709789941516444","0.00933495068825484","0.0197882849275878","NS","NS"
"feruloylquinate..2.","0.505782751366956","0.984896896630195","0.560283423350987","0.989042360390013","0.0126198889449773","0.000691458551319254","NS","NS"
"feruloylquinate..4.","0.131756571588904","0.112029555852265","0.166319690833621","0.202738883808325","0.0277788242030634","0.0579975435248838","NS","NS"
"X.2.or.3..decenoate..10.1n7.or.n8.","0.562344546395194","0.298335957786848","0.615312303954","0.429768465729036","0.0252021065796711","0.0379746983874437","NS","NS"
"S.carboxyethylcysteine","3.49915178471733e-07","0.045067903599314","9.38408887719648e-07","0.0996044709841515","0.221544975777347","0.0731029043715175","OK_sd","C: Status"
"isoursodeoxycholate.sulfate..1.","6.80845669836742e-35","1.95106862172532e-15","1.71093995179344e-33","2.40690919971024e-13","0.502693498685271","0.284182007029579","OK_sd","OK_sd"
"isoursodeoxycholate.sulfate..2.","4.58356895176448e-09","2.07558644637031e-10","1.5060297984369e-08","6.86968489688904e-09","0.249271060146014","0.229059133291896","OK_sd","OK_sd"
"chenodeoxycholic.acid.sulfate..1.","8.48887163026392e-25","3.34615143870037e-10","1.03778367588001e-23","9.87114674416609e-09","0.420577576529267","0.226468707729576","OK_sd","OK_sd"
"branched.chain..straight.chain..or.cyclopropyl.10.1.fatty.acid..1..","5.44364660218124e-19","2.95659977927563e-07","4.2211591080914e-18","3.48878773954524e-06","-0.38716312430779","-0.185615022590216","OK_sd","C: Status"
"X3.bromo.5.chloro.2.6.dihydroxybenzoic.acid.","1.95947763759305e-06","0.644990090560398","4.81704919241626e-06","0.749389932575259","0.206898370339117","-0.0168280119593686","OK_nc","NS"
"branched.chain..straight.chain..or.cyclopropyl.12.1.fatty.acid.","0.804057139001701","0.294640155490483","0.830369511130371","0.426709382071062","0.0107965975272553","0.0382661635886635","NS","NS"
"decadienedioic.acid..C10.2.DC...","0.00560567433401783","0.355966753954365","0.00898099181967201","0.486942424512171","-0.120465316024622","-0.0337076846847155","OK_nc","NS"
"deoxycholic.acid.12.sulfate.","2.73657176076207e-32","1.63023783389448e-18","5.80238731149082e-31","3.68705456765801e-16","0.513896946363588","0.312644384857656","OK_sd","OK_sd"
"GlcNAc.sulfate.conjugate.of.C21H34O2.steroid..","3.83424095119698e-05","0.00587254562245009","8.2983492356847e-05","0.0185758610947897","0.178772970081445","0.100370922164954","OK_sd","C: Status"
"cis.3.4.methyleneheptanoate","0.0377315614272468","0.231282755741946","0.0523000294757649","0.356243699820455","-0.0903584048460374","0.0437041690372475","OK_nc","NS"
"cis.3.4.methyleneheptanoylcarnitine","0.00583666306196638","0.00459608279335372","0.00931806091186868","0.0154413822347817","0.119892712108313","0.103242957944417","C: DOSAGE_DPPIV_C","OK_sd"
"N.acetyl.2.aminoadipate","4.30305915631908e-07","0.304540779966637","1.14495123041666e-06","0.436851837647703","0.219834698290476","0.0374907228472224","OK_nc","NS"
"X4.chlorobenzoic.acid","0.000525637457067756","0.703556848817801","0.00097844997152393","0.794281733648716","-0.150790720802851","0.0138987149715425","OK_nc","NS"
"X2.methoxyhydroquinone.sulfate..1.","1.04823621777407e-11","0.00376478882968594","4.53011639337393e-11","0.0132696582906073","0.295162250333391","0.105531350978775","OK_sd","C: Status"
"X2.methoxyhydroquinone.sulfate..2.","0.000872068863779089","0.21079638173729","0.0015653405398786","0.331460822731753","0.14014480851673","0.045685252031986","OK_nc","NS"
"X2.4.di.tert.butylphenol","0.0016831645775253","0.580594750990276","0.00290026108629541","0.705342056485053","-0.136603705350079","0.0201797094544867","OK_nc","NS"
"X3.hydroxyoctanoylcarnitine..1.","1.14291744440788e-08","0.312181728927857","3.63217557859834e-08","0.44545805063628","-0.248231331982189","-0.0369036196636114","OK_nc","NS"
"X3.hydroxyoctanoylcarnitine..2.","3.01622321515233e-07","0.661685492334462","8.20243467527396e-07","0.764092171191776","-0.222765526230533","-0.0159827344273926","OK_nc","NS"
"cis.3.4.methyleneheptanoylglycine","0.00247457557397994","0.835030293668072","0.00417661573867012","0.882640189181975","-0.131570818296202","0.0076068025759505","OK_nc","NS"
"bilirubin.degradation.product..C16H18N2O5..1...","7.85407895308757e-05","0.362669526265087","0.000162966133629049","0.493623417393905","-0.171728435058428","-0.0332409881035093","OK_nc","NS"
"bilirubin.degradation.product..C16H18N2O5..2...","0.00030895909747011","0.451803069044425","0.000594691482648141","0.587257437445675","-0.15689347306878","-0.0274781876952668","OK_nc","NS"
"bilirubin.degradation.product..C17H18N2O4..1...","4.63728554743879e-08","0.0296932118824686","1.37999922979703e-07","0.0716969546699463","-0.237645693792521","-0.0792904572622402","OK_sd","C: Status"
"bilirubin.degradation.product..C17H18N2O4..2...","8.60790633222929e-08","0.012872295516633","2.50126957020025e-07","0.0356148733350219","-0.232831300338288","-0.0906658330860083","OK_sd","C: Status"
"bilirubin.degradation.product..C17H18N2O4..3...","1.22661179914873e-06","0.0673477114709874","3.07673236865957e-06","0.136288949705394","-0.210974406111793","-0.0667460335006018","OK_nc","NS"
"bilirubin.degradation.product..C17H20N2O5..1...","0.0709181680202009","0.491705844610278","0.0937058948426608","0.626836240394614","-0.0785446819411272","-0.0251119459786987","OK_nc","NS"
"bilirubin.degradation.product..C17H20N2O5..2...","0.0935229961876986","0.527206741517272","0.121445651508811","0.657325856445526","-0.0729391909709403","-0.0230920615473942","NS","NS"
"tetrahydrocortisol.glucuronide","2.73714803376827e-28","4.74472871199459e-06","4.26932170324545e-27","3.90217991647071e-05","0.479668793839987","0.165978538286668","OK_sd","C: Status"
"bilirubin.degradation.product..C16H18N2O5..3...","7.31542208455128e-05","0.243301667731163","0.000152958825404254","0.368071753747144","-0.172466792739985","-0.0425994172810131","OK_nc","NS"
"bilirubin.degradation.product..C16H18N2O5..4...","8.45451121425084e-05","0.315224605534154","0.000174889812770402","0.447916010167379","-0.170959940328645","-0.0366724513783164","OK_nc","NS"
"N.N.dimethyl.pro.pro","0.445560151918802","0.367994400166422","0.500932167484518","0.499368401025835","-0.0331808900977194","-0.0328740607740438","NS","NS"
"oxindolylalanine","0.000728026075378473","0.122657525257247","0.00131724184571812","0.217861599180738","0.146940712891876","0.0563424777465016","OK_nc","NS"
"tetrahydrocortisone.glucuronide..5.","1.70428483072011e-36","5.82936314244659e-06","4.53473434370036e-35","4.65320340252943e-05","0.548675100017329","0.164430014499204","OK_sd","C: Status"
"perfluorohexanesulfonate..PFHxS.","6.54893552956897e-11","0.329690254479792","2.60613064915692e-10","0.461017230970507","0.284004008227414","0.0355929824400593","OK_nc","NS"
"X.07765","0.0618032724906203","0.278363565996552","0.0824651335002672","0.409251743290705","0.0789138607819057","0.0395798652687768","OK_nc","NS"
"X.10458","9.07013882253726e-12","0.41569885435595","3.98322924989743e-11","0.546611768760682","0.29633006095218","0.029722981386185","OK_nc","NS"
"X.11299","1.11031345498314e-13","1.3573046672478e-05","5.77277915100429e-13","0.000102897342651132","-0.322986280108795","-0.157918293785428","OK_sd","C: Status"
"X.11308","1.52192126227613e-19","0.000115297254061895","1.22931378149328e-18","0.000651909890674962","0.393265876573719","0.140149375645448","OK_sd","C: Status"
"X.11315","3.26692201010288e-24","0.00518387188483063","3.69434430642468e-23","0.0168693384837294","-0.44145501668839","-0.101841291848135","OK_sd","C: Status"
"X.11372","0.00175627852137956","0.242360894590792","0.00302062098037016","0.367057738794314","0.136061238481997","0.04268448662662","OK_nc","NS"
"X.11378","1.03397831331051e-20","5.83670383525569e-05","8.8804339946985e-20","0.000358389461739456","0.405848094208413","0.146025984149732","OK_sd","C: Status"
"X.11381","0.0591257892316972","4.77473769825097e-06","0.0792040434229151","3.90320425091962e-05","-0.082078250845721","-0.165931324902584","C: DOSAGE_DPPIV_C","OK_sd"
"X.11407","5.16488729264496e-11","0.0226585877564644","2.09216479287141e-10","0.0567300804160925","0.285480723590528","0.0831062160624179","OK_sd","C: Status"
"X.11444","1.1407432241855e-23","4.96394121351206e-06","1.23839084417577e-22","4.03357378846459e-05","0.436120759152245","0.165640024052575","OK_sd","C: Status"
"X.11470","0.00276437751890143","0.0476776300021322","0.00463141146017082","0.104016951628446","-0.130154377029542","-0.072237386391719","OK_nc","NS"
"X.11478","0.000237949496196876","0.296903593583158","0.000465363491255964","0.429071540460432","-0.159816766746781","0.0380873725102454","OK_nc","NS"
"X.11483","1.88166731735963e-06","0.00543978382472746","4.64258645392185e-06","0.017492385426908","-0.207147000986988","-0.101275425624427","OK_sd","C: Status"
"X.11787","7.1998995096984e-11","0.0162583072386474","2.84847336287485e-10","0.0428831554953857","0.283386198738765","0.0876079506311454","OK_sd","C: Status"
"X.11795","0.631288663840622","0.614458983238913","0.678272934941982","0.728227808083148","-0.0208774401591236","0.0183977854064077","NS","NS"
"X.11843","8.11351778636863e-06","0.258488049154116","1.89176007493165e-05","0.384614345068131","-0.19363806911932","-0.041256922831621","OK_nc","NS"
"X.11847","1.19641726349983e-05","0.007899297499593","2.73783849337145e-05","0.0235458024420961","-0.190172308573237","-0.0968003622035512","OK_sd","C: Status"
"X.11849","0.00219189459917832","0.0339192064778769","0.00371501093636727","0.0803287315715166","-0.133107807755769","-0.0773587909716789","OK_sd","C: Status"
"X.11850","9.51165955778013e-09","0.0653650343463446","3.03701694586062e-08","0.133584866879502","-0.249527225055942","-0.0672340938936225","OK_nc","NS"
"X.11852","0.0121407551396689","0.0730774194218222","0.018387282058628","0.146262622648101","-0.109058443270774","0.0653989750141931","OK_nc","NS"
"X.11858","9.93560022325795e-05","0.00781025534111906","0.000203357609396094","0.0233799028028092","-0.165520203123705","-0.0969389187134567","OK_sd","C: Status"
"X.11880","6.76427271699988e-15","0.00286072259669143","3.71624213642463e-14","0.0105203267309221","0.33871781928319","0.108612837816857","OK_sd","C: Status"
"X.11979","1.84232851927429e-07","6.78843300577962e-06","5.14411481616298e-07","5.38707812213037e-05","0.212247696399376","0.163275148294277","OK_sd","OK_sd"
"X.12007","2.52327961729655e-05","0.0368663835995683","5.56762673279905e-05","0.0858107762343296","0.174689400046712","0.0761299949356086","OK_sd","C: Status"
"X.12013","9.90813640687814e-06","0.0800283750541515","2.29834890668951e-05","0.157590670562506","-0.190699706917206","-0.063876008652907","OK_nc","NS"
"X.12015","0.166310901804356","0.285900718221773","0.205353861463613","0.416273899814319","-0.0582775170085966","-0.0389652697217684","NS","NS"
"X.12026","0.015638652302859","0.409464520890049","0.0232184367341133","0.541035399072831","0.105125558477175","0.0301219685578243","OK_nc","NS"
"X.12096","2.1655637912552e-26","2.36982722914831e-05","2.9165642089975e-25","0.000164915669228423","0.461767387193261","0.153478648397157","OK_sd","C: Status"
"X.12100","2.06043425804919e-05","0.251777813054362","4.5911482564413e-05","0.37794523486147","0.1851846270917","0.0418431503962503","OK_nc","NS"
"X.12101","0.0664384714006257","1.93349943941717e-06","0.0882162482295979","1.76091190556315e-05","0.0798255064907668","0.172571695073725","C: DOSAGE_DPPIV_C","OK_sd"
"X.12104","1.44302247104354e-12","0.600048771319283","6.72914602476318e-12","0.717184920446234","0.307887618947162","0.0191504650377914","OK_nc","NS"
"X.12111","0.0693348693423361","0.0891127857941084","0.0917926026317562","0.170078833083833","-0.0738885079900849","-0.0620396135165004","OK_nc","NS"
"X.12112","0.884698217238789","0.283888235266091","0.896592972973894","0.415125361267334","-0.00631371160351701","0.0391282887782841","NS","NS"
"X.12117","3.12190356767685e-28","5.32417226283932e-08","4.76002600150279e-27","8.40104855892205e-07","0.479013313041054","0.196765916118837","OK_sd","C: Status"
"X.12126","1.9235263854018e-08","0.241748901132962","5.97305561782664e-08","0.366580207661917","-0.236221718263805","-0.0427399505923507","OK_nc","NS"
"X.12127","7.19795737512947e-10","0.00488957094722896","2.62570649409965e-09","0.0162228551965518","0.267503974323235","0.102524067378201","OK_sd","C: Status"
"X.12193","0.0723732674580503","0.0216482522073925","0.095350023243276","0.0546034911625122","-0.0767289247854618","0.0837363156723422","OK_sd","OK_sd"
"X.12216","7.13517563023679e-10","0.148546588417985","2.60982030464456e-09","0.25332315064079","-0.268016304143091","-0.0527332786092771","OK_nc","NS"
"X.12221","0.000680619842095797","0.483928332540704","0.00124140398959626","0.620104577202771","-0.143399609725226","0.0255646685249656","OK_nc","NS"
"X.12261","0.00180934884041549","0.602239605716997","0.00310010906116643","0.717184920446234","-0.126989986965727","-0.0190355158934417","OK_nc","NS"
"X.12283","2.78090158534783e-08","0.00147860964583033","8.49928705251579e-08","0.00590271095642753","-0.241525838751723","-0.115723541030193","OK_sd","C: Status"
"X.12306","3.53311302265634e-18","0.00957954251695679","2.52338651144456e-17","0.0277173543614294","-0.376863788076277","-0.0944171582840027","OK_sd","C: Status"
"X.12407","0.758291045658246","0.117708955769662","0.793942945228432","0.210726982822469","0.0133733151506476","0.057098518144979","NS","NS"
"X.12410","0.882405198125872","0.0308382095477642","0.89627533971318","0.0739354246578022","0.00642672553436752","0.0787449519453559","NS","OK_nc"
"X.12411","0.000335319191065364","0.0974780868568733","0.000639983322469338","0.183210199258694","0.155966758835806","0.0604773207152154","OK_nc","NS"
"X.12456","1.30571649480917e-58","6.72514382211906e-10","1.47654773621337e-56","1.6592763939301e-08","0.701673359602794","0.222624790592247","OK_sd","C: Status"
"X.12462","0.866811459596321","0.000874319469928837","0.883994984596698","0.00374274927663543","0.00730069993294502","-0.121118726891339","NS","OK_nc"
"X.12544","1.61840776293163e-16","0.163078649149199","1.01674969180473e-15","0.273455650160382","-0.358661010947283","-0.050914526735739","OK_nc","NS"
"X.12680","0.0145774649899879","0.167313598209976","0.0217380439466083","0.27961151819081","0.10623309499951","0.0504076191252514","OK_nc","NS"
"X.12707","0.00021850726219543","0.669719860645704","0.000430354651377647","0.768874662348748","-0.160743480979755","-0.0155790122638697","OK_nc","NS"
"X.12713","0.00276451236753011","0.00860701527627786","0.00463141146017082","0.0253356176353776","0.127939303984871","0.0957461767254275","OK_sd","C: Status"
"X.12714","6.77521044064681e-08","0.00030466888234682","1.98573662374897e-07","0.00148717868109581","0.207666865068901","0.131338100424538","OK_sd","C: Status"
"X.12718","4.81482085608329e-12","0.000676470457164105","2.13519996787746e-11","0.00300973905039898","0.286445109133786","0.123676248702199","OK_sd","C: Status"
"X.12726","5.67584719243758e-08","0.0857753970521962","1.67437492176909e-07","0.164868574787295","-0.234405961108139","-0.0626959048053732","OK_nc","NS"
"X.12729","0.0590093273729499","0.887763335735488","0.0791261435228191","0.918912926463049","0.0821159221560044","0.00515520350177626","OK_nc","NS"
"X.12730","0.575668506414881","0.631242343805133","0.627455552775095","0.741641437700057","-0.020945248517634","-0.0175308498611917","NS","NS"
"X.12738","0.141554947349345","0.723648836450422","0.177041533228628","0.810893039688871","-0.0546912082696061","-0.0129149171459731","NS","NS"
"X.12740","0.138427990041422","0.767199458002489","0.173450399340914","0.837445330222421","-0.055248743661802","-0.0108131437869126","NS","NS"
"X.12798","0.000183957735253869","0.0620263471317245","0.000366027341260265","0.127723449253035","-0.162642115018045","-0.0680842155731484","OK_nc","NS"
"X.12812","0.549222260903893","0.624782408209257","0.602015030732297","0.73596330550344","0.0260459439300217","0.0178633418313866","NS","NS"
"X.12816","6.12505276160558e-11","0.182981921123155","2.44461664632317e-10","0.29772957669559","-0.276756048128866","-0.0486116915909518","OK_nc","NS"
"X.12818","0.235936627068944","0.598704305346298","0.281588393080526","0.716438926238912","0.050381610373172","0.0192211005454739","NS","NS"
"X.12822","1.82197597516103e-05","0.00692833293169443","4.07990329751405e-05","0.0213191559825609","0.186375040496658","0.0983933465564682","OK_sd","C: Status"
"X.12830","0.0102124078485499","0.505911224700011","0.015730121964225","0.641009833723543","-0.108847483933186","-0.024294829709171","OK_nc","NS"
"X.12839","0.00203361038784807","0.000164265114348922","0.00345815701291959","0.000870733438169871","0.12848930511501","0.137000634045033","C: DOSAGE_DPPIV_C","OK_sd"
"X.12844","3.59946658918481e-11","0.00569258303525382","1.4846432101896e-10","0.0181760827737398","0.287876618924559","0.100739518894614","OK_sd","C: Status"
"X.12847","0.47265802877298","0.107076040416882","0.529205400202091","0.196886432040257","-0.0312370504870901","-0.0588114416403301","NS","NS"
"X.12849","0.346266075493569","0.240695919367337","0.399900480378531","0.366580207661917","0.0409411800161233","0.0428356118864608","NS","NS"
"X.12851","0.378833443729089","0.000914149623918294","0.432724733283143","0.00387656574892852","0.0380932289586897","0.120669670225892","NS","OK_nc"
"X.12906","0.696285483113415","0.649723844734172","0.73874855401478","0.753375543698636","0.0168692127449577","0.0165874495875048","NS","NS"
"X.13007","0.268007761022324","0.344680693687543","0.317076313607057","0.475337094851622","0.0452658464366708","0.0345061850501513","NS","NS"
"X.13431","1.99720797384161e-08","0.127177210273094","6.18769685046362e-08","0.224712857214308","-0.244057350802776","-0.0556724710192675","OK_nc","NS"
"X.13507","0.000127072246475176","5.36231976523846e-07","0.000257753420727674","5.77513327097507e-06","0.16665034243221","0.181581011069892","OK_sd","OK_sd"
"X.13553","0.0120932252677283","0.0579595088529476","0.018356271463431","0.121001620789923","0.109133785891341","0.0691723917195711","OK_nc","NS"
"X.13658","4.65065597852539e-16","0.0070138668750658","2.83001801025065e-15","0.0213977677365829","0.339908232688149","0.0982452411400474","OK_sd","C: Status"
"X.13684","0.0614454715952779","0.19374879720824","0.0821492659653125","0.312253109039883","0.073225492929095","-0.0474426321971217","OK_nc","NS"
"X.13695","0.591710984853097","0.41134103110991","0.642361445156523","0.542986166552673","0.0229870335350004","0.0300014990300967","NS","NS"
"X.13723","0.000324596127487969","0.00321002683761775","0.000620699394359956","0.0116160171163928","0.141079057011761","0.107329466847382","OK_sd","C: Status"
"X.13728","0.00516862609159287","0.132756785276718","0.00832995915236523","0.232153295902714","-0.121610523857241","-0.0548703793896972","OK_nc","NS"
"X.13729","0.134022199584329","0.619497018454109","0.168865482670319","0.732280012231905","0.0640186246958042","0.0181364822287815","NS","NS"
"X.13844","0.000378587972921714","0.654562802031497","0.000715520723196052","0.757885428632032","-0.154166070204254","0.0163422809736341","OK_nc","NS"
"X.13866","0.162377183140992","0.587747562869001","0.201229075362855","0.709789941516444","0.0607638234873085","0.0197994605036212","NS","NS"
"X.14056","3.95394170733704e-15","0.013356311577188","2.23562454035682e-14","0.0365413605045245","0.341656181485304","0.0901881466448263","OK_sd","C: Status"
"X.14082","0.00418556057693185","0.0578367699657492","0.00685966872330497","0.120931428110203","-0.118325585600518","0.069206204669581","OK_nc","NS"
"X.14904","0.000440625396737898","0.0972194151738894","0.000825868319576419","0.182977456852937","0.13523246965576","0.0605239916851655","OK_nc","NS"
"X.14939","0.576217878290373","0.00391713581395112","0.627550289598745","0.0136998796379682","-0.0243130636569802","0.105079771097473","NS","OK_nc"
"X.15220","0.000564143628574372","0.0173876951839821","0.00104297398361774","0.0453751968551226","0.145644819818123","0.0867123580417452","OK_sd","C: Status"
"X.15245","1.22871065882242e-24","0.000128819163219319","1.44987857741046e-23","0.000710600018246404","0.445267353289082","0.139170047641061","OK_sd","C: Status"
"X.15461","4.07421300250919e-39","3.92818201750385e-10","1.17632064774574e-37","1.11052979119849e-08","0.568979936260143","0.225591758490144","OK_sd","C: Status"
"X.15486","0.891406357914518","0.00573263142883194","0.902715244544777","0.0182609879082745","0.00594453276273854","0.100656594382352","NS","OK_nc"
"X.15503","8.27176343997122e-17","0.00345294753426264","5.37070956365595e-16","0.0122982934488042","0.362134305755423","0.106509890415323","OK_sd","C: Status"
"X.15728","1.65799389683161e-13","1.9687115601235e-05","8.52233984091096e-13","0.000141351406724211","-0.32059791903682","-0.154969435235755","OK_sd","C: Status"
"X.16087","2.11533712674082e-23","3.4946404770584e-05","2.20808652383638e-22","0.000238302870722023","0.432233079930986","0.150310264442579","OK_sd","C: Status"
"X.16124","8.6021370192398e-07","0.676484513478078","2.21081438164932e-06","0.774674670708651","-0.212707286384835","-0.0152405615766452","OK_nc","NS"
"X.16397","1.93610317140658e-13","6.52170201217195e-10","9.87703760751404e-13","1.63887956120692e-08","-0.318782161881155","-0.222795422000515","OK_sd","OK_sd"
"X.16580","2.62998407071685e-06","2.2392556356285e-07","6.40734000711448e-06","2.78777054820906e-06","0.204299049929555","0.187468143484483","OK_sd","OK_sd"
"X.16649","3.32957104228316e-08","0.0162747421371582","1.00182436904174e-07","0.0428831554953857","-0.168925689573335","-0.0875945321660155","OK_sd","C: Status"
"X.16935","3.57677737308702e-37","1.41167031890563e-09","9.70737379055817e-36","3.08973648831442e-08","0.553911412146737","0.218463218355178","OK_sd","C: Status"
"X.16964","0.373788738042953","1.45436230668791e-06","0.427322087215069","1.38983778181373e-05","-0.0282082771402955","0.174611914527714","NS","OK_nc"
"X.17010","4.05183724250138e-12","0.213812071290077","1.82669207244996e-11","0.335425411260849","0.301604044391872","0.0453852022863713","OK_nc","NS"
"X.17146","0.399602960138438","0.0114235249486972","0.454917128278406","0.0322281150839545","-0.0365034996647253","-0.0921970882013403","NS","OK_nc"
"X.17301","0.23793007969811","0.751913333081484","0.283718030009082","0.832256438002915","0.0289391005597957","-0.0115464419982816","NS","NS"
"X.17323","1.82148845226789e-11","0.0522847079417308","7.72424946789851e-11","0.112978262224409","0.292223888131277","0.0708019874307176","OK_nc","NS"
"X.17325","0.212499212851364","0.0659535990434533","0.257235889241124","0.134585013386415","-0.0542090154979771","0.0670879553572827","NS","NS"
"X.17328","0.0175293283598978","0.0937577576132413","0.0257717211098389","0.176953097470332","0.102443361184989","0.0611583111677627","OK_nc","NS"
"X.17335","0.232722847713349","0.145915069569631","0.277997274953358","0.25000852197726","-0.051903531308626","0.0530769465434159","NS","NS"
"X.17343","0.00551149317538244","0.015412197403961","0.00884053928959097","0.0410085330925002","0.0452432436505007","0.0883153871107546","OK_sd","C: Status"
"X.17348","4.68742583370943e-05","0.0039909072728944","0.000100805655409567","0.0138154621666268","0.148003043841871","0.104866795724064","OK_sd","C: Status"
"X.17351","3.33471631689871e-07","0.00353694114467717","8.97859135323719e-07","0.0125644741710129","-0.221914154618126","-0.106238670665472","OK_sd","C: Status"
"X.17354","1.07313010878794e-26","6.01760167566053e-05","1.50127583260334e-25","0.000367832679003213","-0.423598815614005","-0.145767284798665","OK_sd","C: Status"
"X.17355","0.867057718863821","0.953664169862051","0.883994984596698","0.968654400076949","-0.00177055158332517","0.00212243725944347","NS","NS"
"X.17357","1.73338702613097e-23","1.76501833267409e-07","1.83766108942167e-22","2.23843913779322e-06","0.434320070520693","0.189040548975883","OK_sd","C: Status"
"X.17361","0.513045528684011","0.659258242188784","0.567402430663572","0.762021664949046","0.0236651171201037","0.0161050843734681","NS","NS"
"X.17365","0.651717965722275","0.109587171551153","0.697219023333009","0.19961045878512","-0.0173589397786433","-0.0583952167116602","NS","NS"
"X.17367","0.0175247787218002","0.227488911046174","0.0257717211098389","0.351597326070226","-0.103031033625412","0.0440613082756217","OK_nc","NS"
"X.17398","0.0206117668356702","0.000299349095694413","0.0298399036347293","0.00146648636410585","0.0458309160909235","0.131502683735112","C: DOSAGE_DPPIV_C","OK_sd"
"X.17438","0.0981887431691914","0.262704238803705","0.126776521865455","0.38875643626677","-0.0718467229727184","0.0408939541062352","NS","NS"
"X.17612","0.306992348053591","0.699984072234819","0.358201733713433","0.792225509610216","-0.0440603645075983","0.0140746930128019","NS","NS"
"X.17653","6.64344055964532e-13","0.000136445081776674","3.24285929476212e-12","0.000749619335914765","0.312528724374091","0.138659607112848","OK_sd","C: Status"
"X.17654","1.10869948623252e-12","0.000259550094259411","5.29755353104766e-12","0.00131421446981351","0.309462279717013","0.132828684335746","OK_sd","C: Status"
"X.17655","0.118008401382538","0.185410403648453","0.150646661031143","0.301319661977186","-0.0501254454632441","-0.0483436681055952","NS","NS"
"X.17673","0.134715949421649","0.00113614151012802","0.169369194723873","0.00474382778228837","0.0420411822764019","0.11845637070431","NS","OK_nc"
