"","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB"
"Fibrinopeptide.A..8.16...","0.0870743501754581","0.551399737506582","0.0198039019481788","8.54021434576651e-13","0.279606104784969","0.1131799743181","0.623022018148569","0.0379574787340093","4.34047598022665e-12","0.338168880742605","0.0710418584721571","0.0199033177084045","Inf","Inf","0.0361188014688943","NS","NS","OK_sd","OK_sd","NS"
"Fibrinopeptide.B..1.13...","4.43384154297249e-14","0.0162229103497065","0.299081193567136","3.09776863802356e-27","1.32654673345269e-05","2.19588429701229e-13","0.0280797057966221","0.391417164667778","5.06466511059997e-26","3.27295257690055e-05","0.314381503291816","0.0802003650236054","Inf","Inf","0.144786051307206","OK_sd","C: Status, GLYCATHB","NS","OK_sd","OK_sd"
"Fibrinopeptide.B..1.12...","0.882745824506407","0.577789780903432","0.0167844056429477","3.53040886267751e-10","0.768006104360309","0.898752131947172","0.648520043578128","0.0327247678986783","1.30895213842989e-09","0.80602032762331","-0.0061493564021054","0.0185988175894234","Inf","Inf","-0.00985723423088598","NS","NS","OK_sd","OK_sd","NS"
"Fibrinopeptide.B..1.11...","0.0163332811541259","0.487130230800412","5.18789572997737e-07","1.58328998984208e-07","0.118175317308902","0.0239354886891456","0.561150868587572","2.85019210752198e-06","4.16380720196842e-07","0.15691184499822","-0.100034163091123","-0.0232176741956123","Inf","Inf","-0.0521777385155494","C: GENDER","NS","OK_sd","OK_sd","NS"
"Fibrinopeptide.B..1.9...","1.3018405250984e-06","0.42666595326169","0.103520179511989","5.50537996122959e-05","2.88679826140401e-05","3.2654299307921e-06","0.504342943010552","0.160545009826021","0.000105074551440064","6.81284389691347e-05","0.201591189396703","0.0265587986703127","Inf","Inf","0.139077334978462","OK_sd","NS","NS","OK_sd","C: Status"
"X5.hydroxy.2.methylpyridine.sulfate","0.0229047207423559","0.0575145831321072","0.0656482599008961","0.000939266574972614","0.233506755816126","0.0328906942300286","0.0879901796057153","0.108905487390606","0.00152462289741368","0.288783767684717","-0.0833116195042299","0.0634076480053577","Inf","Inf","-0.0397963500800499","C: CENTER_C","C: CENTER_C","NS","OK_sd","NS"
"X3.hydroxy.2.methylpyridine.sulfate","0.0064096279150139","3.12326873504038e-08","0.454799178340598","2.46161636016221e-05","0.042936878047432","0.0100205818901773","1.48711427138589e-07","0.550381065183489","4.98569164289571e-05","0.0621828639384902","-0.111632243009595","0.183371976007201","Inf","Inf","-0.067569450519325","C: CENTER_C","OK_sd","NS","OK_sd","C: CENTER_C"
"hydroxypalmitoyl.sphingomyelin..d18.1.16.0.OH....","2.4265114510057e-33","0.940589008529066","2.44440936547549e-13","0.000203619978916586","3.30693466678223e-22","4.0651556037219e-32","0.95537371599846","2.81107077029681e-12","0.000360721033145963","3.83547892549015e-21","-0.501184127480443","-0.00249054932217665","Inf","Inf","-0.315521630173832","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X5.hydroxymethyl.2.furoylcarnitine.","0.172225958093771","4.25922136205465e-20","0.0486291537973593","2.23912076055556e-06","0.910217384083192","0.211120709244125","1.05086607060148e-18","0.0843858845307118","5.16749468039778e-06","0.925735221934445","0.0546898975686301","0.299729979068301","Inf","Inf","0.00376823034771005","NS","OK_sd","C: AGE","OK_sd","NS"
"cortisol.21.sulfate","0.592680699725479","0.449359927260358","0.563343882271629","0.127719749822503","0.494362015179448","0.638814701769241","0.527036664902598","0.650049020614456","0.146257975113195","0.554278324643479","0.00287780615051447","0.0252753223249011","Inf","Inf","-0.0228337676466861","NS","NS","NS","NS","NS"
"X2.acrylamidoglycolic.acid","5.53876120550302e-06","1.56039676196404e-05","1.19090011054149e-06","0.0614385415592008","3.37213111028999e-08","1.28700324586774e-05","4.54390215876653e-05","6.09830735850869e-06","0.0730693259385062","1.12708914203535e-07","-0.189257734465927","0.14361191369961","Inf","Inf","-0.182933755575565","C: GLYCATHB","OK_sd","OK_sd","C: Status, AGE, GENDER, GLYCATHB","OK_sd"
"taurochenodeoxycholic.acid.3.sulfate","9.89588570865328e-13","0.0327176390590182","0.959461923212146","0.336427801747754","6.05303708235936e-07","4.27666143523646e-12","0.0529807114595319","0.970909641908189","0.360325593505685","1.71840404200034e-06","-0.295238591554189","-0.0712722317730624","Inf","Inf","-0.165582342461185","OK_sd","C: Status","NS","NS","C: Status"
"tetradecadienedioate..C14.2.DC..","0.00106398611462749","4.11900690697971e-06","0.567410885028713","1.10328464478726e-21","3.80719316140029e-07","0.00185582153926672","1.29386397517858e-05","0.651970000833162","1.32491793183745e-20","1.10156953518554e-06","-0.136345475706568","0.152987920153632","Inf","Inf","-0.168488594216554","C: CENTER_C, GLYCATHB","OK_sd","NS","OK_sd","C: CENTER_C"
"pregnenetriol.sulfate.","1.41450385323344e-06","1.76667811902806e-09","9.20373786837977e-34","8.56632229700327e-06","8.00709642604895e-05","3.53495714334767e-06","9.98909253133783e-09","5.43020534234407e-32","1.84809210763648e-05","0.000179894533942855","0.200907927574247","-0.19908447796985","Inf","Inf","0.131232423727358","OK_sd","OK_sd","OK_sd","OK_sd","C: Status, GENDER"
"pregnenetriol.disulfate.","5.77079005874417e-13","0.00712144460635434","3.06716686364985e-25","1.21824404523899e-12","1.70325671824878e-07","2.54252016549215e-12","0.0131123478030161","9.24921207549523e-24","5.98969988909169e-12","5.20567424924232e-07","0.300166183172072","-0.0897472758367047","Inf","Inf","0.173415556348775","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"eicosenedioate..C20.1.DC..","0.261432374604616","4.8218370773135e-20","0.483668164723707","4.57216460606048e-36","0.0708050024105103","0.309336649260049","1.14793559893235e-18","0.57929187954993","1.26620966743348e-34","0.09794331118355","-0.0467802734205361","-0.2993137546327","Inf","Inf","0.060320341674522","NS","OK_sd","NS","OK_sd","OK_sd"
"glu.gly.asn.val..","0.00894718008287662","0.613056310634519","0.343511052532952","0.0760120407380394","0.000153460618097164","0.0135961068000712","0.681341043022967","0.438836223511693","0.0893833096027032","0.000332661435715418","0.108893405365342","-0.0168982806042962","Inf","Inf","0.125992282814669","C: GLYCATHB","NS","NS","C: Status, GLYCATHB","OK_sd"
"hydroxy.N6.N6.N6.trimethyllysine.","4.53465535821007e-10","3.90486080220478e-09","4.61673717251395e-11","0.0272735129533641","9.52303197784965e-09","1.54611239223393e-09","2.0779984739576e-08","4.20463915644391e-10","0.0347513211997325","3.44606783838453e-08","0.259703186432042","0.194875567501763","Inf","Inf","0.190030315544685","OK_sd","OK_sd","OK_sd","C: Status, GLYCATHB","C: Status"
"undecenoylcarnitine..C11.1.","0.0174408634217584","1.84297215319923e-08","0.12240914305007","8.6469639186206e-07","0.000165149568804571","0.0255035039475498","9.12742048135531e-08","0.184360940198607","2.08048404921421e-06","0.000355726928361591","-0.099032431775149","0.186358901874485","Inf","Inf","-0.125388231171626","C: GLYCATHB","OK_sd","NS","OK_sd","OK_sd"
"X3.decenoylcarnitine","0.694917489123919","0.000898653423423523","1.50208713725252e-11","0.714564658305737","0.911409179443197","0.734426037960403","0.00192042944186728","1.46642607572063e-10","0.728507054252129","0.925735221934445","0.0162535248782578","0.110619445912221","Inf","Inf","-0.0037180020113711","NS","C: GENDER","OK_sd","NS","NS"
"levulinoylcarnitine","3.79792879138301e-05","0.000815714324745112","0.396157740445553","0.017827538720655","0.00156602111116548","7.96567135997952e-05","0.00176542956727132","0.491844513984095","0.0234418314379156","0.00289916868738275","0.15865571131609","0.111511176209471","Inf","Inf","0.105375593397587","OK_sd","OK_sd","NS","C: Status","C: Status, AGE"
"X3.hydroxydecanoylcarnitine","2.90126310308245e-06","1.98638909723858e-07","1.65930633115736e-09","0.00340282478557561","7.00387485263165e-05","7.08096048719944e-06","8.14359518112613e-07","1.26498802886547e-08","0.00502462811101861","0.000157878042774438","-0.194857007197411","0.172484452459357","Inf","Inf","-0.132286700922274","OK_sd","OK_sd","OK_sd","C: GLYCATHB","C: Status"
"palmitoyl.sphingosine.phosphoethanolamine..d18.1.16.0.","1.70287307817069e-21","0.0225010074627938","0.00120541528407872","4.20518452649644e-05","3.44932130226598e-15","1.40902363846197e-20","0.0379302697229953","0.00315173129189753","8.10573210576089e-05","2.5030636402005e-14","-0.39655242297381","0.0761402303909715","Inf","Inf","-0.258618784460764","OK_sd","C: CENTER_C","OK_sd","OK_sd","C: Status"
"picolinoylglycine","3.2916345342373e-20","6.0237453463952e-11","1.96527774144715e-16","3.90427208643353e-05","3.03478532925182e-18","2.48152670164446e-19","4.25740751825953e-10","3.10102545946951e-15","7.62316146948245e-05","2.63987416140687e-17","0.383610980828137","0.21606444293242","Inf","Inf","0.285008932652589","OK_sd","OK_sd","OK_sd","C: GLYCATHB","C: Status"
"X4.vinylcatechol.sulfate","0.0523663771953963","0.000139889685532908","2.68157203457401e-05","6.68517458056892e-11","0.00141240948184197","0.0700110087233032","0.000352844429866461","0.00010192978293885","2.70799459875583e-10","0.00263274679513676","-0.0808217671003643","0.126750381034794","Inf","Inf","-0.10636768642135","C: CENTER_C, GLYCATHB","OK_sd","OK_sd","OK_sd","C: CENTER_C"
"X4.vinylguaiacol.glucuronide","0.0451510477140462","0.248732890981795","0.283372571971147","0.00501288038859155","0.0317941406229275","0.0611476763951704","0.322071119334252","0.376046964932443","0.00715426581919929","0.0478852928138875","0.0374925449186745","0.0385299169460334","Inf","Inf","0.0716536537918359","C: CENTER_C","NS","NS","OK_sd","C: CENTER_C"
"succinoyltaurine","0.763136274381951","4.64608521946367e-05","0.630865866130816","0.0142348351880786","0.269253925300024","0.797210103415172","0.000126855888185356","0.702861231805843","0.0190124718014003","0.327692893840477","-0.0125592787534525","0.135471197599221","Inf","Inf","-0.0369059088392003","NS","OK_sd","NS","C: AGE","NS"
"X3.5.dichloro.2.6.dihydroxybenzoic.acid","1.89247930007409e-05","0.0463138762992511","0.565666446833906","3.1561398663974e-12","3.84030445554064e-05","4.13541772979153e-05","0.0724889620969824","0.651620855987784","1.48711173566016e-11","8.9695234873815e-05","0.178174996091511","0.0665103067892866","Inf","Inf","0.136925347641545","OK_sd","C: Status","NS","OK_sd","C: Status, CENTER_C"
"metabolonic.lactone.sulfate","1.86668961918261e-51","0.24467735350038","0.0025415432737442","1.30813383027474e-11","1.61027054380586e-40","1.0554574221795e-49","0.317926090819451","0.00616972132821266","5.763433791178e-11","6.06982535540153e-39","0.628612457368516","0.0388617934528322","Inf","Inf","0.424153146227827","OK_sd","NS","C: Status, GLYCATHB","C: Status","C: Status"
"vanillic.acid.glycine","0.241078551010134","0.255997160603245","0.000737641763859305","0.00328356936304264","0.0767761188859876","0.287220012046314","0.330531062738918","0.00206814023462206","0.00486973073841406","0.105557440048921","-0.0485637025842351","0.0379447753615125","Inf","Inf","-0.0590865548184307","NS","NS","OK_sd","OK_sd","NS"
"X2.hydroxy.4..methylthio.butanoic.acid","7.12054365254808e-10","0.415942380262256","1.78005164321122e-16","9.10163321863656e-05","4.71915904720468e-13","2.39172716250192e-09","0.495117377206913","2.84180009392662e-15","0.00017035746589917","2.77225057448344e-12","0.256744315319541","-0.0271790521852547","Inf","Inf","0.238221911476869","OK_sd","NS","OK_sd","C: Status","OK_sd"
"branched.chain.14.0.dicarboxylic.acid..","2.3691135375511e-17","7.76547259458235e-08","0.386438883694176","0.0394020015969469","6.98697339743034e-13","1.4747188396591e-16","3.46636391804219e-07","0.483761591488004","0.0486962806621648","4.00055818578607e-12","-0.352980005906161","0.17809540155457","Inf","Inf","-0.236511582272367","OK_sd","OK_sd","NS","C: Status, AGE, GLYCATHB","C: Status"
"pentose.acid.","0.00558462414752296","2.57451725623486e-17","0.00143808276483957","0.707914479650898","0.0125068393972486","0.00882227586517887","4.53716872300091e-16","0.00366131015363471","0.724567331140795","0.0202769188316205","-0.115442296222952","0.277290106843584","Inf","Inf","-0.0833141521868398","AD","OK_sd","C: AGE","NS","AD"
"X1.methyl.5.imidazolelactate","3.77725740027996e-05","0.0745038623337997","0.0166580085178488","1.2630282303813e-05","5.36107768548968e-05","7.9345793996593e-05","0.109654816905603","0.0325250612355696","2.64904066248442e-05","0.000121859001996809","0.171655057006039","0.0595465117384425","Inf","Inf","0.134368659215006","OK_sd","NS","C: Status","OK_sd","C: Status"
"feruloylquinate..1.","0.485718880009387","0.0244200805643963","0.55392249425327","0.00268525291048088","0.141375067281344","0.536306363037216","0.040710134306985","0.641359065445125","0.00406456327551846","0.183917591493663","0.0114359499944992","0.0750971891943252","Inf","Inf","0.0491163396137218","NS","OK_sd","NS","OK_sd","NS"
"feruloylquinate..2.","0.379521179119921","0.0431709815379457","0.571635523492344","0.0361478674185661","0.149679004244843","0.432121000450661","0.0679617423979029","0.655159970759384","0.0448789168225015","0.193626700438754","0.016450396928796","0.0674938034931761","Inf","Inf","0.0481148265264767","NS","OK_sd","NS","OK_sd","NS"
"feruloylquinate..4.","0.116767526401957","0.0215771065841491","0.499368294720537","0.00502432964310753","0.0646759769061678","0.147124914881574","0.0364915931795828","0.593382465793142","0.00715426581919929","0.090015692986328","0.0282858813787992","0.0766701808685068","Inf","Inf","0.0616787864071901","NS","AD","NS","OK_sd","C: CENTER_C"
"X.2.or.3..decenoate..10.1n7.or.n8.","0.764938260634911","0.168835325322964","0.986223693938607","0.0371843695735336","0.0473189939601311","0.797513808774944","0.228880655807454","0.989870970913232","0.0460394064883988","0.0673080448678175","0.0124608427281833","0.0459559894402889","Inf","Inf","0.0662076296308131","NS","NS","NS","AD","AD"
"S.carboxyethylcysteine","4.25202658476118e-07","0.00425866357773349","4.82860681732734e-10","0.00154831798065446","2.7363698788866e-05","1.09904763343256e-06","0.00817398369870487","3.92360446174443e-09","0.00242058467712915","6.49170266721873e-05","0.210670465139171","0.0952995521930447","Inf","Inf","0.139477351546837","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"isoursodeoxycholate.sulfate..1.","2.45219643044247e-37","0.0611477815548905","0.000274656564046789","2.71380747787476e-14","1.67261207223007e-26","5.45513205919744e-36","0.0927123347150686","0.000841329474969508","1.60114641194611e-13","2.70206497859072e-25","0.504357241706765","0.0625095976998935","Inf","Inf","0.345030120747389","OK_sd","C: Status, GENDER, GLYCATHB","OK_sd","OK_sd","C: Status"
"isoursodeoxycholate.sulfate..2.","6.39997901401072e-12","0.000104815074432435","0.0553903307602955","0.000933524666401826","1.40170180974168e-09","2.57708353768918e-11","0.000269382681827301","0.0940911286066285","0.00151711733210452","5.52938766226588e-09","0.280756915130775","0.129087292824064","Inf","Inf","0.200295354072671","OK_sd","C: Status","C: Status, AGE, GLYCATHB","OK_sd","C: Status"
"chenodeoxycholic.acid.sulfate..1.","8.26055468288514e-27","7.77365919159695e-05","0.00131356155864017","6.00260869139342e-07","1.54616455646616e-23","8.9676581637401e-26","0.00020247323460647","0.00340822760052526","1.46239497203247e-06","2.07737158725206e-22","0.424415608479395","0.131466124133361","Inf","Inf","0.325009295019741","OK_sd","C: Status","OK_sd","C: Status","OK_sd"
"branched.chain..straight.chain..or.cyclopropyl.10.1.fatty.acid..1..","9.34229858978624e-23","0.00753756115773941","2.26133310695153e-06","0.0955954912151017","1.17276073165173e-16","8.02373366224046e-22","0.0137850006617957","1.09593893790473e-05","0.110969274233441","9.19905383151097e-16","-0.409013265701994","-0.0891161738045158","Inf","Inf","-0.271664112290027","OK_sd","C: Status","OK_sd","NS","C: Status"
"X3.bromo.5.chloro.2.6.dihydroxybenzoic.acid.","1.68131204685068e-05","0.130023123118057","0.430794289776887","6.45965852804729e-38","3.46182274065882e-08","3.70982186597783e-05","0.180780100482791","0.524764677941863","1.94794591612448e-36","1.14858030784206e-07","0.179269373078326","0.0505613002632382","Inf","Inf","0.18278346290252","C: CENTER_C, GLYCATHB","NS","NS","OK_sd","C: CENTER_C"
"branched.chain..straight.chain..or.cyclopropyl.12.1.fatty.acid.","0.534273611311595","0.00624654298672318","0.014317837300906","0.17634891977632","0.333365195747309","0.580936931530316","0.0116117244287443","0.0287841558775252","0.196474124906787","0.393029166489225","0.0258944650002027","0.0911899765633488","Inf","Inf","0.0323177303585462","NS","OK_sd","OK_sd","NS","NS"
"decadienedioic.acid..C10.2.DC...","0.189915520140026","1.81572647651683e-06","0.586948587594692","4.46348108046936e-13","8.88631054232854e-05","0.230308633449523","6.08380451514404e-06","0.669262997270595","2.37673261763211e-12","0.000198661011629981","-0.0546088326066438","0.158487507126487","Inf","Inf","-0.130406394902156","NS","OK_sd","NS","OK_sd","C: CENTER_C"
"deoxycholic.acid.12.sulfate.","1.40474431052132e-37","0.000539136732546243","0.00828875777746619","3.46721154428622e-08","1.36587799052086e-30","3.17706338229573e-36","0.00120727482849051","0.0176298500063035","9.88446652436219e-08","2.85153297405663e-29","0.533268481363744","0.115254497565693","Inf","Inf","0.370442795395903","OK_sd","C: Status","C: Status, GLYCATHB","OK_sd","OK_sd"
"GlcNAc.sulfate.conjugate.of.C21H34O2.steroid..","0.000181346745370223","4.16055068501854e-07","5.56020458542889e-13","2.23624957526935e-07","1.54229353599969e-06","0.000346114674356389","1.60393956805971e-06","6.08483679227984e-12","5.78017271169621e-07","4.19417300270857e-06","0.155691049849161","-0.167936134226497","Inf","Inf","0.159561229050718","C: CENTER_C, GLYCATHB","OK_sd","OK_sd","OK_sd","OK_sd"
"cis.3.4.methyleneheptanoate","0.903518830550347","0.000846012131089402","0.272810568023887","2.43344087331562e-30","0.0840507752953537","0.917380685295734","0.00182518038456012","0.364732946609275","5.06729764326209e-29","0.114976715802213","0.00505497941528998","0.11117608279326","Inf","Inf","-0.0576848040963753","NS","OK_sd","NS","OK_sd","NS"
"cis.3.4.methyleneheptanoylcarnitine","3.33982255729235e-07","1.11905508864068e-09","0.230471529444087","2.90687154254675e-22","0.0770767699922929","8.71565232739561e-07","6.63125657329867e-09","0.316869164595365","3.5860224393054e-21","0.105863539351763","0.212581282100277","0.20146650313798","Inf","Inf","0.0590265295195035","OK_sd","OK_sd","NS","OK_sd","NS"
"N.acetyl.2.aminoadipate","1.00366691536845e-08","3.47196901954697e-11","0.29911540144472","0.0276016191703503","0.00108324025117247","2.99994714571584e-08","2.54673619433797e-10","0.391417164667778","0.0351034650554502","0.00205014926198192","0.238695780568729","0.218702750379511","Inf","Inf","0.108880676673542","OK_sd","OK_sd","NS","OK_sd","C: AGE"
"X4.chlorobenzoic.acid","0.000144526536014901","0.930820200664386","0.0871106078395249","0.0232260547114687","0.0319986730008031","0.000280977807123525","0.949191040494418","0.139562095440656","0.0299883503743701","0.0481399104901218","-0.158308290050434","-0.00290102003935378","Inf","Inf","-0.0715683686367308","OK_sd","NS","NS","C: Status","C: Status, CENTER_C"
"X2.methoxyhydroquinone.sulfate..1.","6.95890464613442e-11","0.378736216717964","7.71649459728467e-07","4.40674604519606e-09","1.20982051622421e-11","2.53850365720549e-10","0.460441342898016","4.07442924844953e-06","1.42379866269787e-08","5.90549079322393e-11","0.271191249616389","0.0294081724599022","Inf","Inf","0.223659073387609","OK_sd","NS","OK_sd","OK_sd","OK_sd"
"X2.methoxyhydroquinone.sulfate..2.","0.0022862436422323","0.643327512704647","0.0123941099939071","1.88640480655344e-05","0.00159906722119567","0.00379270491749296","0.710908334478995","0.0253677334264434","3.8844481373187e-05","0.00295631365008519","0.122726562092866","-0.015472852652063","Inf","Inf","0.105173920516282","C: CENTER_C","NS","OK_sd","OK_sd","C: CENTER_C"
"X2.4.di.tert.butylphenol","0.00739208396112908","0.481256904781898","0.293158926466413","0.0565585178626633","0.0305331422160369","0.0113730815592428","0.555800527480031","0.385481262805158","0.0677404313677264","0.0462427165035291","-0.111585920174174","0.0235317315285129","Inf","Inf","-0.0721900873510389","OK_sd","NS","NS","AD","C: Status"
"X3.hydroxyoctanoylcarnitine..1.","2.65115985216585e-07","2.26002735787874e-07","6.95537025165076e-13","4.00717660150924e-05","2.6760669617282e-06","7.01291212356542e-07","9.07354178888002e-07","7.55074994519206e-12","7.77931137088418e-05","7.09262278723664e-06","-0.214393663036114","0.171699126758413","Inf","Inf","-0.155906957760088","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X3.hydroxyoctanoylcarnitine..2.","7.8571094764665e-06","8.46554331672568e-08","1.73648441599345e-12","1.53681608880398e-05","6.35964956761128e-06","1.79496591911869e-05","3.74193559635073e-07","1.84094480664305e-11","3.18877589068348e-05","1.62524377838955e-05","-0.186165685201591","0.177587151531315","Inf","Inf","-0.149992295463636","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"cis.3.4.methyleneheptanoylglycine","0.506315080808998","7.44757638176909e-06","0.0011182151296912","1.09366751165843e-27","0.0171864035468617","0.555529002220508","2.29169187076205e-05","0.00295217496301744","1.87861621939302e-26","0.0272771340503993","-0.0276836845183293","0.148888789013938","Inf","Inf","-0.0794964412443991","NS","OK_sd","OK_sd","OK_sd","C: CENTER_C"
"bilirubin.degradation.product..C16H18N2O5..1...","5.00582541033379e-06","0.596711421630945","8.01978474281437e-05","0.401506389943503","5.28624585368167e-05","1.1793237989276e-05","0.668100164317815","0.000277623670816304","0.424995453317733","0.00012035965811151","-0.190143658693349","0.0176807288278582","Inf","Inf","-0.13447730749447","OK_sd","NS","OK_sd","NS","C: Status"
"bilirubin.degradation.product..C16H18N2O5..2...","7.86086480906315e-05","0.891883217079404","0.000119872142248871","0.750616529424835","0.000692735446532241","0.000158266966556361","0.920369220970913","0.000399671982878913","0.761844899348916","0.00136040810556332","-0.164486598224677","0.00454206746849613","Inf","Inf","-0.113001742222775","OK_sd","NS","OK_sd","NS","C: Status"
"bilirubin.degradation.product..C17H18N2O4..1...","3.30974764234355e-09","0.138186012514538","9.52148735492603e-05","0.280243251588572","7.17780692857029e-09","1.03486809923046e-08","0.190567498965679","0.000323016458515866","0.303261636687155","2.63964336099455e-08","-0.246414323020712","-0.0495129569137372","Inf","Inf","-0.191580478220751","OK_sd","NS","OK_sd","NS","C: Status"
"bilirubin.degradation.product..C17H18N2O4..2...","6.71351852153449e-09","0.67388566870132","0.00143808237098341","0.700147336094329","4.29162261343154e-08","2.03353674859873e-08","0.737470042280397","0.00366131015363471","0.717598138277949","1.41010457298465e-07","-0.241521473529395","-0.014061876587154","Inf","Inf","-0.181548528693677","OK_sd","NS","OK_sd","NS","C: Status"
"bilirubin.degradation.product..C17H18N2O4..3...","2.162656661461e-07","0.367975161212301","0.000301141136573659","0.845790112306027","1.83869999112835e-06","5.81133681109422e-07","0.450263565162391","0.000914202510806388","0.849546397038696","4.96046896214944e-06","-0.215980220149275","-0.0300775854381416","Inf","Inf","-0.158404498494189","OK_sd","NS","OK_sd","NS","C: Status"
"bilirubin.degradation.product..C17H20N2O5..1...","0.00557983660798884","0.532565236966307","0.00137530842940065","4.41211849279105e-07","0.134088232883975","0.00882227586517887","0.60476236532492","0.003527965101506","1.09456029153884e-06","0.175974595767461","-0.115453876931807","-0.0208530990427887","Inf","Inf","-0.0500330662439295","OK_sd","NS","OK_sd","OK_sd","NS"
"bilirubin.degradation.product..C17H20N2O5..2...","0.00918819431561118","0.571107069638406","0.00378494547333261","3.97842958975004e-07","0.205434444990443","0.0139351198352936","0.642613842039234","0.00888610900919092","9.92413410531397e-07","0.257409549263186","-0.108517032327549","-0.0189264098147143","Inf","Inf","-0.0422943006884968","OK_sd","NS","OK_sd","OK_sd","NS"
"tetrahydrocortisol.glucuronide","1.57531382827996e-38","3.98098445168916e-26","2.35399535108728e-15","8.76334219725488e-06","4.19002611904709e-20","3.75035239469458e-37","2.70109795047109e-24","3.25956295043412e-14","1.88759608915474e-05","4.1201923503963e-19","0.540720667512058","0.342567985121969","Inf","Inf","0.299784877859913","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"bilirubin.degradation.product..C16H18N2O5..3...","8.1480138540236e-06","0.603429580754439","2.51154155217566e-05","0.529386369522213","4.60556000818191e-05","1.85829492435463e-05","0.673399622601787","9.64383806509009e-05","0.549638334691387","0.000106469249252178","-0.185841425353646","0.0173579749079744","Inf","Inf","-0.135538402915495","OK_sd","NS","OK_sd","NS","C: Status"
"bilirubin.degradation.product..C16H18N2O5..4...","1.73596530103029e-05","0.913709155525919","0.000163178747665075","0.787658085840142","0.00017706669300981","3.8179982390569e-05","0.939133886022844","0.000534863672902191","0.797055945179026","0.000380189086098594","-0.178974065002519","0.0036210928880154","Inf","Inf","-0.124812397147116","OK_sd","NS","OK_sd","NS","C: Status"
"N.N.dimethyl.pro.pro","0.496053687713204","1.20674045667162e-13","2.17079019709977e-19","0.0214627774218297","0.374880776249485","0.546827663872313","1.25003572496441e-12","4.46327620827938e-18","0.0278974990051943","0.43516955805864","-0.028361155986358","0.244064519966755","Inf","Inf","-0.0296466406781388","NS","OK_sd","OK_sd","OK_sd","NS"
"oxindolylalanine","0.00687515945260081","0.271889125626733","0.000445822502002708","4.11648271939974e-15","0.0032017209259502","0.01068681715599","0.349387825260868","0.00129824277943707","2.62256669024669e-14","0.00566458317668112","0.112593441844575","-0.0367036138981777","Inf","Inf","0.0982639594317067","C: CENTER_C","NS","OK_sd","OK_sd","C: CENTER_C"
"tetrahydrocortisone.glucuronide..5.","1.17814969544096e-45","5.45985797887151e-15","1.99389667548467e-09","9.90184810310777e-07","8.56078779760719e-27","4.70220334327466e-44","6.67479934894472e-14","1.51157418359369e-08","2.36980738552332e-06","1.39963723389795e-25","0.590778281538613","0.256789764355237","Inf","Inf","0.346916918493471","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"perfluorohexanesulfonate..PFHxS.","5.72867089091216e-08","6.39536048133031e-13","3.22344370207674e-15","1.74970877229876e-53","1.37977232142144e-12","1.61282290435017e-07","5.98517529183809e-12","4.37421310371814e-14","8.79390668151634e-52","7.58036858367972e-12","0.226072807916573","0.236898362374066","Inf","Inf","0.233513710782859","C: GLYCATHB","OK_sd","OK_sd","OK_sd","C: CENTER_C"
"X.07765","6.608195978947e-05","0.00604432884342578","0.426256595472314","1.03439213968616e-26","0.690374950387143","0.00013505002926854","0.0112666953853417","0.521108288338676","1.63217457390014e-25","0.737087968273291","0.162888460402661","0.0915491457088019","Inf","Inf","0.013310939108125","OK_sd","C: Status, CENTER_C","NS","OK_sd","NS"
"X.10458","2.5338884446949e-08","0.874394380864634","0.0166579932628511","2.38092914268913e-38","2.4435298443033e-10","7.35242784228529e-08","0.906894145006575","0.0325250612355696","7.51376941076547e-37","1.04272641469169e-09","0.231840000926457","-0.00528249268174173","Inf","Inf","0.209201423523344","OK_sd","NS","C: Status, GLYCATHB","OK_sd","OK_sd"
"X.11299","1.67403053765915e-15","0.0634006174265727","0.71190035052258","0.0599774891862832","3.26979299535859e-11","8.97889106562632e-15","0.0955940420531769","0.772221243532487","0.071456938389628","1.53533186667876e-10","-0.331723614802462","-0.0619746881659318","Inf","Inf","-0.218987998615276","OK_sd","C: Status, GLYCATHB","NS","C: Status, GLYCATHB","C: Status"
"X.11308","3.00592238289907e-14","3.16177355078601e-07","0.00529998410547843","5.80413086326302e-41","1.61142651679389e-21","1.49964583588016e-13","1.23646302836214e-06","0.0119867973852237","2.0726856793284e-39","1.76347240587848e-20","0.316506563366744","-0.169639080917958","Inf","Inf","0.310478626560737","OK_sd","OK_sd","C: Status, GLYCATHB","OK_sd","OK_sd"
"X.11315","8.81300765138164e-26","0.0201504978835719","3.44059027241121e-05","0.0690181144212026","5.87886871022216e-29","9.27073750614332e-25","0.0342659469022645","0.000126871766295163","0.0816543864599581","1.15617751301036e-27","-0.43730493743522","0.0775285835698528","Inf","Inf","-0.3605603358502","OK_sd","AD","OK_sd","C: Status, GENDER, GLYCATHB","OK_sd"
