"","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB","Status","GLYCATHB"
"X3.bromo.5.chloro.2.6.dihydroxybenzoic.acid.","1.68131204685068e-05","3.46182274065882e-08","3.70982186597783e-05","1.14858030784206e-07","0.179269373078326","0.18278346290252","C: GLYCATHB","OK_sd"
"branched.chain..straight.chain..or.cyclopropyl.12.1.fatty.acid.","0.534273611311595","0.333365195747309","0.580936931530316","0.393029166489225","0.0258944650002027","0.0323177303585462","NS","NS"
"decadienedioic.acid..C10.2.DC...","0.189915520140026","8.88631054232854e-05","0.230308633449523","0.000198661011629981","-0.0546088326066438","-0.130406394902156","NS","OK_nc"
"deoxycholic.acid.12.sulfate.","1.40474431052132e-37","1.36587799052086e-30","3.17706338229573e-36","2.85153297405663e-29","0.533268481363744","0.370442795395903","OK_sd","OK_sd"
"GlcNAc.sulfate.conjugate.of.C21H34O2.steroid..","0.000181346745370223","1.54229353599969e-06","0.000346114674356389","4.19417300270857e-06","0.155691049849161","0.159561229050718","C: GLYCATHB","OK_sd"
"cis.3.4.methyleneheptanoate","0.903518830550347","0.0840507752953537","0.917380685295734","0.114976715802213","0.00505497941528998","-0.0576848040963753","NS","NS"
"cis.3.4.methyleneheptanoylcarnitine","3.33982255729235e-07","0.0770767699922929","8.71565232739561e-07","0.105863539351763","0.212581282100277","0.0590265295195035","OK_nc","NS"
"N.acetyl.2.aminoadipate","1.00366691536845e-08","0.00108324025117247","2.99994714571584e-08","0.00205014926198192","0.238695780568729","0.108880676673542","OK_sd","OK_sd"
"X4.chlorobenzoic.acid","0.000144526536014901","0.0319986730008031","0.000280977807123525","0.0481399104901218","-0.158308290050434","-0.0715683686367308","OK_sd","C: Status"
"X2.methoxyhydroquinone.sulfate..1.","6.95890464613442e-11","1.20982051622421e-11","2.53850365720549e-10","5.90549079322393e-11","0.271191249616389","0.223659073387609","OK_sd","OK_sd"
"X2.methoxyhydroquinone.sulfate..2.","0.0022862436422323","0.00159906722119567","0.00379270491749296","0.00295631365008519","0.122726562092866","0.105173920516282","AD","AD"
"X2.4.di.tert.butylphenol","0.00739208396112908","0.0305331422160369","0.0113730815592428","0.0462427165035291","-0.111585920174174","-0.0721900873510389","OK_sd","C: Status"
"X3.hydroxyoctanoylcarnitine..1.","2.65115985216585e-07","2.6760669617282e-06","7.01291212356542e-07","7.09262278723664e-06","-0.214393663036114","-0.155906957760088","OK_sd","C: Status"
"X3.hydroxyoctanoylcarnitine..2.","7.8571094764665e-06","6.35964956761128e-06","1.79496591911869e-05","1.62524377838955e-05","-0.186165685201591","-0.149992295463636","OK_sd","C: Status"
"cis.3.4.methyleneheptanoylglycine","0.506315080808998","0.0171864035468617","0.555529002220508","0.0272771340503993","-0.0276836845183293","-0.0794964412443991","NS","OK_nc"
"bilirubin.degradation.product..C16H18N2O5..1...","5.00582541033379e-06","5.28624585368167e-05","1.1793237989276e-05","0.00012035965811151","-0.190143658693349","-0.13447730749447","OK_sd","C: Status"
"bilirubin.degradation.product..C16H18N2O5..2...","7.86086480906315e-05","0.000692735446532241","0.000158266966556361","0.00136040810556332","-0.164486598224677","-0.113001742222775","OK_sd","C: Status"
"bilirubin.degradation.product..C17H18N2O4..1...","3.30974764234355e-09","7.17780692857029e-09","1.03486809923046e-08","2.63964336099455e-08","-0.246414323020712","-0.191580478220751","OK_sd","C: Status"
"bilirubin.degradation.product..C17H18N2O4..2...","6.71351852153449e-09","4.29162261343154e-08","2.03353674859873e-08","1.41010457298465e-07","-0.241521473529395","-0.181548528693677","OK_sd","C: Status"
"bilirubin.degradation.product..C17H18N2O4..3...","2.162656661461e-07","1.83869999112835e-06","5.81133681109422e-07","4.96046896214944e-06","-0.215980220149275","-0.158404498494189","OK_sd","C: Status"
"bilirubin.degradation.product..C17H20N2O5..1...","0.00557983660798884","0.134088232883975","0.00882227586517887","0.175974595767461","-0.115453876931807","-0.0500330662439295","OK_nc","NS"
"bilirubin.degradation.product..C17H20N2O5..2...","0.00918819431561118","0.205434444990443","0.0139351198352936","0.257409549263186","-0.108517032327549","-0.0422943006884968","OK_nc","NS"
"tetrahydrocortisol.glucuronide","1.57531382827996e-38","4.19002611904709e-20","3.75035239469458e-37","4.1201923503963e-19","0.540720667512058","0.299784877859913","OK_sd","OK_sd"
"bilirubin.degradation.product..C16H18N2O5..3...","8.1480138540236e-06","4.60556000818191e-05","1.85829492435463e-05","0.000106469249252178","-0.185841425353646","-0.135538402915495","OK_sd","C: Status"
"bilirubin.degradation.product..C16H18N2O5..4...","1.73596530103029e-05","0.00017706669300981","3.8179982390569e-05","0.000380189086098594","-0.178974065002519","-0.124812397147116","OK_sd","C: Status"
"N.N.dimethyl.pro.pro","0.496053687713204","0.374880776249485","0.546827663872313","0.43516955805864","-0.028361155986358","-0.0296466406781388","NS","NS"
"oxindolylalanine","0.00687515945260081","0.0032017209259502","0.01068681715599","0.00566458317668112","0.112593441844575","0.0982639594317067","AD","AD"
"tetrahydrocortisone.glucuronide..5.","1.17814969544096e-45","8.56078779760719e-27","4.70220334327466e-44","1.39963723389795e-25","0.590778281538613","0.346916918493471","OK_sd","OK_sd"
"perfluorohexanesulfonate..PFHxS.","5.72867089091216e-08","1.37977232142144e-12","1.61282290435017e-07","7.58036858367972e-12","0.226072807916573","0.233513710782859","C: GLYCATHB","OK_sd"
"X.07765","6.608195978947e-05","0.690374950387143","0.00013505002926854","0.737087968273291","0.162888460402661","0.013310939108125","OK_nc","NS"
"X.10458","2.5338884446949e-08","2.4435298443033e-10","7.35242784228529e-08","1.04272641469169e-09","0.231840000926457","0.209201423523344","OK_sd","OK_sd"
"X.11299","1.67403053765915e-15","3.26979299535859e-11","8.97889106562632e-15","1.53533186667876e-10","-0.331723614802462","-0.218987998615276","OK_sd","C: Status"
"X.11308","3.00592238289907e-14","1.61142651679389e-21","1.49964583588016e-13","1.76347240587848e-20","0.316506563366744","0.310478626560737","OK_sd","OK_sd"
"X.11315","8.81300765138164e-26","5.87886871022216e-29","9.27073750614332e-25","1.15617751301036e-27","-0.43730493743522","-0.3605603358502","OK_sd","OK_sd"
"X.11372","0.0396318221879489","0.00104421694025127","0.0543785467229996","0.00198459718196214","0.0857146165916816","0.109224109732023","C: GLYCATHB","OK_sd"
"X.11378","1.57196216699936e-15","1.11009810621428e-23","8.46489151038942e-15","1.50640313013278e-22","0.332047874650407","0.326015652291666","OK_sd","OK_sd"
"X.11381","0.000535184012013955","0.0108024633559898","0.000972215132935659","0.017876759480583","-0.144237728791379","-0.085026410148593","OK_sd","C: Status"
"X.11407","4.64259259300561e-10","1.70317046766978e-09","1.57894690443825e-09","6.66052543120431e-09","0.259500524027076","0.199276543969579","OK_sd","C: Status"
"X.11444","1.90429005443123e-30","1.28092260515442e-14","2.69179333735748e-29","8.86842844487012e-14","0.47772161133983","0.253354689093825","OK_sd","OK_sd"
"X.11470","0.0241361620849773","1.99911271628859e-05","0.0343680713004346","4.80992190780782e-05","-0.0939369198788658","-0.14180229770833","C: GLYCATHB","OK_sd"
"X.11478","0.283713823639074","0.00056605885430365","0.332756835504083","0.00112465866074678","-0.0446610037000365","-0.114819713191518","NS","OK_nc"
"X.11483","3.6796123750712e-07","3.93985193701868e-06","9.54729252958243e-07","1.0222522138689e-05","-0.211735890353849","-0.153291406729804","OK_sd","C: Status"
"X.11787","2.76969657937684e-12","7.90775409421749e-09","1.16002415376987e-11","2.89240493419222e-08","0.291133230265024","0.19105089335585","OK_sd","C: Status"
"X.11795","0.864241610959676","0.0410517841876081","0.883007747826242","0.0597717501529874","0.00712792630036879","-0.0681916244045287","NS","OK_nc"
"X.11843","0.000112181908092735","0.00042602223484465","0.000222885577279417","0.00086285398908088","-0.160618641467044","-0.117334981851596","OK_sd","C: Status"
"X.11847","1.27064808731658e-07","4.37307505115221e-05","3.46935503921248e-07","0.000101440390502796","-0.219714998755074","-0.135935115924656","OK_sd","C: Status"
"X.11849","0.000481561061147751","0.00604025651071233","0.000879513270494615","0.0103492778851473","-0.145297363651629","-0.0915564892728814","OK_sd","C: Status"
"X.11850","1.86581617235744e-07","3.21820103225872e-06","5.04365048981882e-07","8.4144485564067e-06","-0.217086177844946","-0.154664883891688","OK_sd","C: Status"
"X.11852","0.395181676673211","0.00244135088698177","0.446884612704623","0.00435377520882878","-0.0354195980335956","-0.101011611991565","NS","OK_nc"
"X.11858","4.77095823414118e-06","0.00180590632303112","1.12987614724775e-05","0.00330717257807454","-0.185991974568763","-0.103992314834205","OK_sd","C: Status"
"X.11880","1.34981410729886e-11","6.55302924435809e-14","5.23342212458445e-11","4.19455692669525e-13","0.281729694674611","0.246631607525261","OK_sd","OK_sd"
"X.11979","7.34624589809141e-10","7.09253026239285e-05","2.46144584782964e-09","0.000159611336087348","0.241625699909091","0.132187970558797","OK_sd","C: Status"
"X.12007","1.96817562905481e-05","0.000116918072900183","4.28702139426546e-05","0.000255487640781882","0.169894789260051","0.128207268618001","OK_sd","C: Status"
"X.12013","3.96463415136274e-05","0.000495152536433902","8.27693622061422e-05","0.000988510071494387","-0.169668965437374","-0.116010299328227","OK_sd","C: Status"
"X.12015","0.322055345580851","0.170173693676776","0.372067656243882","0.21622256771478","-0.0399823973225401","-0.0458121943296158","NS","NS"
"X.12026","0.00501647492224945","0.414391818580054","0.00799924379493831","0.476954790341928","0.11688988482985","0.0272695110139107","OK_nc","NS"
"X.12096","6.61493769611615e-28","1.63213575098938e-17","7.94377916250409e-27","1.33422181571843e-16","0.455753006641537","0.278956009913507","OK_sd","C: Status"
"X.12100","2.25339512635372e-06","4.89161138045375e-05","5.54965006617422e-06","0.000112126970325604","0.197005228690048","0.13507551789505","OK_sd","C: Status"
"X.12101","2.14598966590111e-05","0.00814368636043613","4.6519296751243e-05","0.0137621200387445","0.177005344497137","0.0882505491286376","OK_sd","OK_sd"
"X.12104","1.2392273643648e-10","1.30294979391511e-10","4.39068285494265e-10","5.81612786296974e-10","0.26803550645335","0.212312085106838","OK_sd","C: Status"
"X.12111","0.0413821301447419","0.0146740045264717","0.0567227783903179","0.0234542098261745","-0.0792120485694929","-0.081412925340899","AD","AD"
"X.12112","0.0844379150967062","0.236131979171523","0.110175241140606","0.291036417561995","0.0718814598641583","-0.0395739316201799","NS","NS"
"X.12117","1.24722261518657e-34","1.42870634957358e-20","2.38377618141996e-33","1.42555479144952e-19","0.511184069576899","0.303365544899121","OK_sd","C: Status"
"X.12126","2.95094541073541e-07","2.1752561766856e-05","7.77559790751058e-07","5.21523433173561e-05","-0.206501409951303","-0.14118049425316","OK_sd","C: Status"
"X.12127","1.91969089578025e-11","1.34375700359176e-05","7.31747344262302e-11","3.30939791991655e-05","0.279152986954331","0.14469316618044","OK_sd","C: Status"
"X.12193","0.213602222184106","0.160548523985075","0.256738897700471","0.205145336203151","-0.0509609093172593","-0.0468659094624905","NS","NS"
"X.12216","1.05123185162405e-08","2.04633190919103e-07","3.13521235748094e-08","6.14352301055803e-07","-0.238365730366356","-0.172303858054159","OK_sd","C: Status"
"X.12221","0.00209253841537497","0.0340208669502647","0.00348414064989427","0.0507322158807793","-0.124515781610992","-0.0707493385129347","OK_sd","C: Status"
"X.12261","0.00707731046038661","0.0142696841524478","0.0109383944131488","0.0228618198286561","-0.10519336888611","-0.0817479418244538","AD","AD"
"X.12283","1.14011790814971e-09","9.76816038511839e-06","3.72804819604615e-09","2.44739684226789e-05","-0.253588572156502","-0.146974767799297","OK_sd","C: Status"
"X.12306","3.13915993743381e-21","3.77355358161575e-15","2.53561906851052e-20","2.72378309055988e-14","-0.392643933735184","-0.258262115610811","OK_sd","C: Status"
"X.12407","0.765190109819438","0.812180747059089","0.797513808774944","0.841320056304721","-0.0124318909560455","0.00794020558303972","NS","NS"
"X.12410","0.792221582284143","0.632763123880636","0.82076424794158","0.684590061112138","-0.0109553505770088","0.0159669960961577","NS","NS"
"X.12411","5.47158831058385e-05","0.000737124120723788","0.000112841114551099","0.00144340177752118","0.168065037260931","0.112437325591605","OK_sd","C: Status"
"X.12456","3.65544509829166e-64","1.50400797688958e-57","4.96043899838179e-62","1.13385490257731e-55","0.704332922218169","0.498364449353681","OK_sd","OK_sd"
"X.12462","0.193988034363937","0.041293780446793","0.235037288064163","0.0600596570914234","-0.0541108621258707","0.0681104193833631","NS","OK_nc"
"X.12544","2.34993307082828e-09","1.37350346715219e-13","7.55653833439331e-09","8.58914380150009e-13","-0.24875362620946","-0.243516500405033","OK_sd","OK_sd"
"X.12680","0.219246364488445","0.000674125826574122","0.263056867029903","0.00132622550313674","0.0511809427855079","0.113248413895564","NS","OK_nc"
"X.12707","2.37819769512548e-05","0.00334818000048105","5.13887622975362e-05","0.00589740546058326","-0.176015193890018","-0.0978042751834628","OK_sd","C: Status"
"X.12713","0.000254625012882117","0.0237581166526334","0.000478568064378161","0.0365530207456049","0.150207584206229","0.0754486870140369","OK_sd","OK_sd"
"X.12714","8.00873757247316e-08","9.21812808314279e-06","2.21341280770796e-07","2.32509290126855e-05","0.198528091904505","0.147385747339029","OK_sd","C: Status"
"X.12718","1.78584242712493e-14","1.15275928873716e-10","9.00887796880492e-14","5.19699121201436e-10","0.306257636029901","0.212912396520523","OK_sd","C: Status"
"X.12726","9.58729481287538e-10","1.15345350061827e-05","3.15775705365822e-09","2.85627080353832e-05","-0.252737390055645","-0.145789917717012","OK_sd","C: Status"
"X.12729","0.900219972565263","0.276928851051295","0.915741006575009","0.335229661798936","0.00522869004811782","0.036320431279152","NS","NS"
"X.12730","0.526123847215259","0.432813840781456","0.57391483976777","0.494800658753526","-0.0227039797105981","-0.0262072967403856","NS","NS"
"X.12738","0.383436468388894","0.820218319582604","0.435781647909321","0.847059558351289","-0.0313837209975623","-0.00759437277520568","NS","NS"
"X.12740","0.163983540220163","0.125236481093759","0.201868745237654","0.165477998874617","-0.0495596435457814","-0.0511999626193019","NS","NS"
"X.12798","0.0240428354852284","1.45901095244982e-06","0.0342800297250627","3.99168923885968e-06","-0.0939948234231417","-0.159924809557439","C: GLYCATHB","OK_sd"
"X.12812","0.51451225516781","0.565975319711498","0.563058976018321","0.623399763675733","0.0271509719109907","0.019179209774499","NS","NS"
"X.12816","1.28550843152368e-07","4.37933036410606e-08","3.50288140879042e-07","1.43544717490143e-07","-0.214804778200474","-0.181431816788798","OK_sd","OK_sd"
"X.12818","0.322166172502993","0.125957753288699","0.372067656243882","0.166269135420978","0.040283495752775","0.0511025260056868","NS","NS"
"X.12822","1.24743766895689e-05","0.00176923279142905","2.784165981537e-05","0.00324439040266112","0.182002420368151","0.104192434822577","OK_sd","C: Status"
"X.12830","0.1013913980726","0.142322004688442","0.130045488832248","0.184814316136092","-0.0666064469806197","-0.0489998940861019","NS","NS"
"X.12839","1.3037053738954e-05","0.00993950415845574","2.90021015143616e-05","0.0165292979693927","0.175604078725659","0.0859869278010172","OK_sd","C: Status"
"X.12844","2.35390889565506e-15","2.5022116717196e-08","1.25264877309958e-14","8.55289984514734e-08","0.329963347056473","0.184633330405582","OK_sd","C: Status"
"X.12847","0.310072623226246","0.288923552322176","0.360555740975164","0.347579131649994","-0.0422869583847227","-0.0354271128817733","NS","NS"
"X.12849","0.175397309447814","0.12147025388309","0.214427161189805","0.160814765384734","0.056421213542481","0.0517159624986637","NS","NS"
"X.12851","0.102794831313632","0.355219757846673","0.131472748437888","0.415904410179409","0.0676950336130074","0.0308870290585435","NS","NS"
"X.12906","0.620747759743064","0.318506348572298","0.665367069487629","0.377808666969064","0.0204804836104018","0.0333252458591909","NS","NS"
"X.13007","0.847774125657984","0.0378636334800117","0.868904447521061","0.0556070894289782","0.00746376685716937","0.0693011715949977","NS","OK_nc"
"X.13431","1.03482875213884e-07","5.46442140038852e-10","2.84263687581459e-07","2.23349995190579e-09","-0.22162581571618","-0.205148108016455","OK_sd","OK_sd"
"X.13507","3.7024860409807e-05","1.68396299549726e-05","7.8071522416793e-05","4.09522900517881e-05","0.17184613870215","0.143057616936701","OK_sd","C: Status"
"X.13553","0.00500350672155546","0.0115970309078971","0.00798795131900089","0.018983318386027","0.116924626956416","0.0842004580209588","OK_sd","C: Status"
"X.13658","1.85753582147789e-11","2.35124479663218e-18","7.11446727372435e-11","2.07184362924017e-17","0.267340663922039","0.285914273373314","OK_sd","OK_sd"
"X.13684","0.00151629524179381","0.565430377095074","0.00259471960039622","0.623305460372068","0.12083890654947","0.0192061189467184","OK_nc","NS"
"X.13695","0.56994722082356","0.536753176900119","0.616761067510024","0.59849963932084","0.0233177572799231","0.0206404785774395","NS","NS"
"X.13723","0.000154794431683693","0.00190267793910469","0.000298799493306929","0.00345640423475912","0.14262221990608","0.103481623272042","OK_sd","C: Status"
"X.13728","0.0365340496726412","0.00120228183770548","0.0505369066317779","0.00226282448511282","-0.0871043016543042","-0.10789940244442","C: GLYCATHB","OK_sd"
"X.13729","0.0434790249438315","0.404908267012024","0.0591785725664788","0.466831366470108","0.0826978419349049","0.0278271882282588","OK_nc","NS"
"X.13844","0.0663467894546017","0.000260940080864893","0.0878366763803848","0.000544762599590246","-0.0763168713556956","-0.121561865665251","C: GLYCATHB","OK_sd"
"X.13866","0.243959175432305","0.0470637196388995","0.290142507503627","0.067085575157549","0.0485405411665248","0.0662839864962639","NS","OK_nc"
"X.14056","1.00152481182707e-18","1.72613391641691e-11","6.76153815745934e-18","8.30625434247428e-11","0.36802913706348","0.222001309986525","OK_sd","C: Status"
"X.14082","0.140008856976055","0.0117641537425316","0.174625017386495","0.0192336826850788","-0.0590268730348985","-0.0840331434845788","NS","OK_nc"
"X.14904","0.0292551011352516","0.000226763340747737","0.0410539526789416","0.000480059053657847","0.0789051597848304","0.122747806591165","C: GLYCATHB","OK_sd"
"X.14939","0.103046201804611","0.802509684204399","0.131670146750337","0.835127025663627","0.0679150670812561","-0.0083574545470699","NS","NS"
"X.15220","7.09520692320994e-05","0.000384180985190241","0.000143919219653152","0.000787030622801395","0.161191886555376","0.118237839182605","OK_sd","C: Status"
"X.15245","1.96191300921447e-28","2.39255526734963e-26","2.44249170046242e-27","3.81964411505112e-25","0.460448984082316","0.344016366987313","OK_sd","OK_sd"
"X.15461","1.00329525117269e-44","1.17079688225827e-27","3.49095296369575e-43","2.01110299901832e-26","0.584484166275818","0.352446756287886","OK_sd","C: Status"
"X.15486","0.00528219427363046","0.502010970274251","0.00839336958936362","0.56207003850013","0.116195042298539","-0.0224309634616985","OK_nc","NS"
"X.15503","2.94134974045625e-19","8.83674955538255e-13","2.08974429204143e-18","4.99644547777255e-12","0.373692103693667","0.235481471708302","OK_sd","C: Status"
"X.15728","1.44238473090166e-14","1.32812872383518e-10","7.33077183458259e-14","5.90908419096504e-10","-0.320362939415522","-0.21221810613333","OK_sd","C: Status"
"X.16087","4.91147779683133e-24","5.65539559003691e-13","4.82961983355081e-23","3.27964607507696e-12","0.42014232691183","0.237434779648152","OK_sd","OK_sd"
"X.16124","0.000446896871679757","7.58183918580364e-06","0.000821186343731305","1.92669583804036e-05","-0.145552139246443","-0.148763437362014","C: GLYCATHB","OK_sd"
"X.16397","1.78557342903322e-13","3.98522540576145e-14","8.32654001098998e-13","2.63802481737477e-13","-0.305933376181956","-0.248701134686087","OK_sd","OK_sd"
"X.16580","3.23517270668733e-11","1.32842260116932e-06","1.22287725988154e-10","3.64912848134972e-06","0.276408358955652","0.160537110797501","OK_sd","C: Status"
"X.16649","1.11777534631607e-08","3.64612253099537e-07","3.32636215998006e-08","1.06175714046367e-06","-0.165262505717975","-0.168757018495861","OK_sd","C: Status"
"X.16935","2.02361574922383e-29","1.74789838248819e-37","2.69220252127131e-28","5.27088467785883e-36","0.469036079698438","0.408752028662884","OK_sd","OK_sd"
"X.16964","0.0207271518895865","0.0376291014170566","0.0300178709863062","0.0553225250519456","0.0775675879120561","-0.0693858860821116","OK_sd","OK_sd"
"X.17010","3.11490943155969e-06","5.91862068932904e-13","7.54809303326161e-06","3.41768862783809e-12","0.194249019982513","0.23723647074453","C: GLYCATHB","OK_sd"
"X.17146","0.000643138444505787","0.418592060996102","0.00115594552211173","0.480973265683074","-0.141278857678879","0.0270249300990684","OK_nc","NS"
"X.17301","0.183281248694108","0.294602239167372","0.223662459062863","0.353158337941806","0.0314474148962658","0.0350128919564791","NS","NS"
"X.17323","4.52893504797869e-14","3.68548200916468e-09","2.22672639858952e-13","1.39309166753105e-08","0.314288857620975","0.195185566366171","OK_sd","C: Status"
"X.17325","0.0991604329576163","0.672055716017059","0.127424912427543","0.721502853350593","-0.0686678131568433","0.0141456461813191","NS","NS"
"X.17328","0.0230162649689476","0.0359830441505003","0.033015931884632","0.0532937200315954","0.0938211127903139","0.0699934165165253","AD","AD"
"X.17335","0.841566186474619","0.804801590375859","0.864500616991717","0.836279463709342","0.00833232002130851","0.0082584571454787","NS","NS"
"X.17343","0.0234005824686036","0.0303352924668225","0.033461106859742","0.0460940474936677","0.033757766312876","0.0722759702397735","AD","AD"
"X.17348","3.32570644966916e-05","0.0135296918552026","7.06257222566674e-05","0.0218049784412233","0.145424751449036","0.0823833638447845","OK_sd","C: Status"
"X.17351","1.39618807097296e-07","7.43996427502041e-06","3.78925442462061e-07","1.89418977883728e-05","-0.219332835362853","-0.148895960359124","OK_sd","C: Status"
"X.17354","1.97425521127056e-25","9.0300678484517e-23","2.04508726846881e-24","1.08440726286274e-21","-0.393634084342303","-0.319584104530603","OK_sd","OK_sd"
"X.17355","0.686704480165124","0.569913893821346","0.728014046550058","0.626720546122825","0.00450489574466853","0.0189850909999402","NS","NS"
"X.17357","1.28193416599093e-30","2.4772919141118e-16","1.83114175078914e-29","1.91004836786915e-15","0.479146038529018","0.268840288424251","OK_sd","OK_sd"
"X.17361","0.670162224139384","0.408549460713956","0.713262853456584","0.470629557036365","0.0146901291828073","0.0276121607996452","NS","NS"
"X.17365","0.405430377773038","0.129508897122682","0.457382650190664","0.170294160266937","-0.0304456835802919","-0.0506290277458715","NS","NS"
"X.17367","0.00644856623108517","0.617095090184115","0.0100611789465618","0.668848272667607","-0.113137735160769","-0.0167063731836179","OK_nc","NS"
"X.17398","0.00758521667638899","0.0451788205843713","0.0116438224319682","0.0648072510919575","0.0533696967591386","0.0668588248035601","OK_sd","C: Status"
"X.17438","0.203685918661444","0.10565319304137","0.24525447349031","0.142233514838432","-0.0529006780505035","-0.0540306293540049","NS","NS"
"X.17612","0.901003795728142","0.155082858351155","0.915851798354373","0.199761999071037","-0.00514762508613148","-0.047485623406985","NS","NS"
"X.17653","6.18931984286067e-09","7.8067784682609e-13","1.88316301048474e-08","4.43255162402931e-12","0.242088928263299","0.236025600882512","OK_sd","OK_sd"
"X.17654","1.48034743147733e-08","9.25239580682511e-13","4.36702492285811e-08","5.1882235991164e-12","0.235927991152338","0.235279312834836","OK_sd","OK_sd"
"X.17655","0.0423640701375963","0.0979479451729998","0.0580101343861939","0.132517808175235","-0.0608739960973011","-0.0552589781151814","OK_nc","NS"
"X.17673","0.145364971290681","0.0350912868111873","0.180641269268731","0.0520424876533127","0.0386390350953382","0.0703324921883106","NS","OK_nc"
"X.17676","0.106316975667446","0.00336826966156233","0.135212873458972","0.00592065016935244","-0.0672781280942207","-0.0977426528635422","NS","OK_nc"
"X.17685","0.775365157534675","0.675833837331347","0.807498479489297","0.724985389137263","0.011823903741148","-0.0139727922815111","NS","NS"
"X.17690","0.000748708509642824","1.37468171134226e-05","0.00133332998370776","3.37942587371639e-05","-0.140201851755346","-0.144529074354242","C: GLYCATHB","OK_sd"
"X.17692","0.00485812410092555","0.0408460291784115","0.00778332279215581","0.0595360489743335","0.0691310415110509","0.0682609872951791","OK_sd","C: Status"
"X.17761","0.093725878180089","0.00322378868606476","0.120899255409107","0.0056961995403514","-0.0697621901436586","-0.0981934878413309","NS","OK_nc"
"X.17765","2.39783432869206e-08","3.06231566369163e-08","6.9825347296891e-08","1.03629983930911e-07","0.135476922542429","0.183484461207396","OK_sd","OK_sd"
"X.17969","0.0526307229115065","0.710968812049031","0.0702260481719904","0.756100844788821","-0.0735259205215951","-0.0123823621475993","OK_nc","NS"
"X.18345","4.38686393566503e-23","6.57834316793742e-19","3.89083291548852e-22","6.03162951276424e-18","0.411155696840204","0.290384438112571","OK_sd","C: Status"
"X.18779","0.778028156210415","2.36718833286212e-05","0.809566926708291","5.65541297129208e-05","0.0112796104249541","0.140555234245821","NS","OK_nc"
"X.18886","2.31762526156086e-22","3.5238870731594e-14","1.9656359249613e-21","2.34407586190064e-13","0.405180051070926","0.249210179659729","OK_sd","C: Status"
"X.18887","1.98921644746707e-18","1.18596046264813e-18","1.32973730010484e-17","1.07289889854234e-17","-0.364803909647309","-0.288326076903846","OK_sd","OK_sd"
"X.18899","2.17086412220693e-06","0.0341155483468328","5.3756617040781e-06","0.0508175621368299","-0.197317907829138","-0.0707120198099933","OK_sd","C: Status"
"X.18901","7.95953543667513e-10","5.51345753651362e-09","2.64088276522059e-09","2.05542908710137e-08","-0.255852600737691","-0.193015433989061","OK_sd","C: Status"
"X.18913","0.524264110642396","0.000429500331801015","0.572346257555697","0.00086860201230101","0.0265314039872381","0.117263701504283","NS","OK_nc"
"X.18921","7.15183594816222e-08","2.18684315953253e-11","1.98873798804429e-07","1.03760355506491e-10","-0.224416766550281","-0.220890510819566","OK_sd","OK_sd"
"X.18922","3.12436503151247e-14","7.25384638933673e-09","1.55302686731224e-13","2.66039717576485e-08","0.31629811060735","0.191522928166059","OK_sd","C: Status"
"X.18935","1.13219231963002e-07","5.76558374522486e-07","3.09755035834261e-07","1.64023000886166e-06","-0.214017289998321","-0.165889667237459","OK_sd","C: Status"
"X.19141","0.051046654834907","0.0118820210791359","0.0684489235286253","0.0193796906302734","-0.0812792051001441","-0.0839164020447884","AD","AD"
"X.19183","0.0391862241686073","0.206800196362251","0.0539307365079109","0.258643194897304","0.0761721124950058","0.0421672649082682","OK_nc","NS"
"X.19438","1.22467908255131e-14","2.86576273453496e-12","6.2477049436922e-14","1.52503530618194e-11","0.318637413796099","0.230246617235206","OK_sd","C: Status"
"X.21258","2.00409740575077e-23","1.50254062972157e-18","1.81304011973586e-22","1.34141291745538e-17","-0.415428978407768","-0.287494921800626","OK_sd","C: Status"
"X.21285","0.000230633940512721","0.68753073462098","0.000435891723225297","0.734629296756432","0.15333437559713","0.013439978805948","OK_nc","NS"
"X.21286","0.631038602544498","0.370107980893709","0.675330744205745","0.430365492778717","-0.0200114649017667","0.0299439559711716","NS","NS"
"X.21310","0.00360195641009412","0.0398979909880995","0.00588189512454599","0.0582794120245975","0.121267392777112","0.0685844560191482","OK_sd","C: Status"
"X.21312","0.000443680651741613","7.62428945431479e-08","0.000817576501914061","2.44590089586411e-07","-0.141452568311706","-0.178203251419008","C: GLYCATHB","OK_sd"
"X.21315","0.00690946212168101","0.00808607952480504","0.0107278490836626","0.0136818078742649","0.0498259998494508","0.0883302950622645","OK_sd","C: Status"
"X.21319","0.00203285127569357","2.41211859039386e-07","0.00339726500137459","7.19394489486696e-07","-0.128528497229315","-0.171301455230139","C: GLYCATHB","OK_sd"
"X.21339","6.75565127832796e-16","6.454964598272e-23","3.80390820941537e-15","8.03613482555514e-22","0.336367479053393","0.320624689734009","OK_sd","OK_sd"
"X.21353","0.0182044665364825","2.71475778237595e-05","0.0265343298496313","6.45170982606683e-05","0.0983723313704032","0.139536529529911","C: GLYCATHB","OK_sd"
"X.21364","6.28217708368242e-24","1.44257022598169e-13","6.08922450182646e-23","8.93866573816052e-13","0.420200230456106","0.243308435328499","OK_sd","C: Status"
"X.21383","0.760265132530593","0.169511501139887","0.794822638554711","0.215583043155414","0.01270982796857","-0.0458832344673837","NS","NS"
"X.21410","2.44973709093555e-13","2.23024499374593e-05","1.11929065063958e-12","5.33764101677817e-05","0.299702954817864","0.14099616265262","OK_sd","OK_sd"
